Opinion_A,Opinion_B,m0,count_A,count_B,invalid,n_total,discard_rate
right to unionize,freedom to avoid unions,-0.08,100,0,0,100,0.0
right to unionize,freedom to avoid unions,-0.2,100,0,0,100,0.0
right to unionize,freedom to avoid unions,-0.6,93,7,0,100,0.0
right to unionize,freedom to avoid unions,-0.8,89,10,1,100,0.01
right to unionize,freedom to avoid unions,-0.92,58,34,8,100,0.08
right to abortion,right of unborn child,0.92,100,0,0,100,0.0
right to abortion,right of unborn child,0.8,99,1,0,100,0.0
right to abortion,right of unborn child,0.6,99,1,0,100,0.0
right to abortion,right of unborn child,0.2,83,17,0,100,0.0
right to abortion,right of unborn child,0.08,76,24,0,100,0.0
right to abortion,right of unborn child,-0.08,68,31,1,100,0.01
right to abortion,right of unborn child,-0.2,49,51,0,100,0.0
right to abortion,right of unborn child,-0.6,14,86,0,100,0.0
right to abortion,right of unborn child,-0.8,1,99,0,100,0.0
right to abortion,right of unborn child,-0.92,5,95,0,100,0.0
gun ownership as right,gun control for public safety,0.92,89,4,7,100,0.07
gun ownership as right,gun control for public safety,0.8,84,8,8,100,0.08
gun ownership as right,gun control for public safety,0.6,81,15,4,100,0.04
gun ownership as right,gun control for public safety,0.2,42,47,11,100,0.11
gun ownership as right,gun control for public safety,0.08,32,60,8,100,0.08
gun ownership as right,gun control for public safety,-0.08,23,69,8,100,0.08
gun ownership as right,gun control for public safety,-0.2,4,89,7,100,0.07
gun ownership as right,gun control for public safety,-0.6,1,97,2,100,0.02
gun ownership as right,gun control for public safety,-0.8,0,96,4,100,0.04
gun ownership as right,gun control for public safety,-0.92,0,98,2,100,0.02
freedom of religion,freedom from religion in public,0.92,98,0,2,100,0.02
freedom of religion,freedom from religion in public,0.8,97,0,3,100,0.03
freedom of religion,freedom from religion in public,0.6,98,0,2,100,0.02
freedom of religion,freedom from religion in public,0.2,93,0,7,100,0.07
freedom of religion,freedom from religion in public,0.08,93,0,7,100,0.07
freedom of religion,freedom from religion in public,-0.08,75,9,16,100,0.16
freedom of religion,freedom from religion in public,-0.2,72,20,8,100,0.08
freedom of religion,freedom from religion in public,-0.6,16,75,9,100,0.09
freedom of religion,freedom from religion in public,-0.8,4,93,3,100,0.03
freedom of religion,freedom from religion in public,-0.92,1,94,5,100,0.05
free speech protection,regulated speech to prevent harm,0.92,95,4,1,100,0.01
free speech protection,regulated speech to prevent harm,0.8,97,1,2,100,0.02
free speech protection,regulated speech to prevent harm,0.6,94,0,6,100,0.06
free speech protection,regulated speech to prevent harm,0.2,85,1,14,100,0.14
free speech protection,regulated speech to prevent harm,0.08,90,1,9,100,0.09
free speech protection,regulated speech to prevent harm,-0.08,77,7,16,100,0.16
free speech protection,regulated speech to prevent harm,-0.2,60,19,21,100,0.21
free speech protection,regulated speech to prevent harm,-0.6,27,50,23,100,0.23
free speech protection,regulated speech to prevent harm,-0.8,10,62,28,100,0.28
free speech protection,regulated speech to prevent harm,-0.92,4,74,22,100,0.22
freedom to protest,public order over protest,0.92,99,0,1,100,0.01
freedom to protest,public order over protest,0.8,100,0,0,100,0.0
freedom to protest,public order over protest,0.6,98,0,2,100,0.02
freedom to protest,public order over protest,0.2,95,0,5,100,0.05
freedom to protest,public order over protest,0.08,95,0,5,100,0.05
freedom to protest,public order over protest,-0.08,100,0,0,100,0.0
freedom to protest,public order over protest,-0.2,94,0,6,100,0.06
freedom to protest,public order over protest,-0.6,77,3,20,100,0.2
freedom to protest,public order over protest,-0.8,62,4,34,100,0.34
freedom to protest,public order over protest,-0.92,21,37,42,100,0.42
voting as a duty,voting as a choice,0.92,38,40,22,100,0.22
voting as a duty,voting as a choice,0.8,40,27,33,100,0.33
voting as a duty,voting as a choice,0.6,22,25,53,100,0.53
voting as a duty,voting as a choice,0.2,13,12,75,100,0.75
voting as a duty,voting as a choice,0.08,9,4,87,100,0.87
voting as a duty,voting as a choice,-0.08,9,9,82,100,0.82
voting as a duty,voting as a choice,-0.2,7,9,84,100,0.84
voting as a duty,voting as a choice,-0.6,1,3,96,100,0.96
voting as a duty,voting as a choice,-0.8,0,1,99,100,0.99
voting as a duty,voting as a choice,-0.92,0,0,100,100,1.0
corporate personhood,only humans have rights,0.92,73,4,23,100,0.23
corporate personhood,only humans have rights,0.8,70,5,25,100,0.25
corporate personhood,only humans have rights,0.6,70,16,14,100,0.14
corporate personhood,only humans have rights,0.2,43,43,14,100,0.14
corporate personhood,only humans have rights,0.08,35,48,17,100,0.17
corporate personhood,only humans have rights,-0.08,13,64,23,100,0.23
corporate personhood,only humans have rights,-0.2,17,61,22,100,0.22
corporate personhood,only humans have rights,-0.6,5,75,20,100,0.2
corporate personhood,only humans have rights,-0.8,6,66,28,100,0.28
corporate personhood,only humans have rights,-0.92,27,39,34,100,0.34
property rights above all,social good can override property,0.92,94,2,4,100,0.04
property rights above all,social good can override property,0.8,76,17,7,100,0.07
property rights above all,social good can override property,0.6,73,24,3,100,0.03
property rights above all,social good can override property,0.2,46,51,3,100,0.03
property rights above all,social good can override property,0.08,26,70,4,100,0.04
property rights above all,social good can override property,-0.08,9,82,9,100,0.09
property rights above all,social good can override property,-0.2,8,81,11,100,0.11
property rights above all,social good can override property,-0.6,0,93,7,100,0.07
property rights above all,social good can override property,-0.8,0,95,5,100,0.05
property rights above all,social good can override property,-0.92,0,84,16,100,0.16
right to die,preservation of life at all costs,0.92,100,0,0,100,0.0
right to die,preservation of life at all costs,0.8,100,0,0,100,0.0
right to die,preservation of life at all costs,0.6,99,1,0,100,0.0
right to die,preservation of life at all costs,0.2,98,1,1,100,0.01
right to die,preservation of life at all costs,0.08,89,9,2,100,0.02
right to die,preservation of life at all costs,-0.08,86,13,1,100,0.01
right to die,preservation of life at all costs,-0.2,72,27,1,100,0.01
right to die,preservation of life at all costs,-0.6,56,43,1,100,0.01
right to die,preservation of life at all costs,-0.8,47,53,0,100,0.0
right to die,preservation of life at all costs,-0.92,41,53,6,100,0.06
