Model,Opinion_A,Opinion_B,beta,se_beta,h,se_h,delta_P,p0_fit,r2,n_points,h_spinodal,margin_h,se_margin,z_margin,classification,robust_1se,robust_2se
Qwen2.5-32B-Instruct,feminist,Unknown,2.748172035444666,0.17110816406000318,0.49166597096627945,0.023673981325213266,9.999999999999999e-05,0.937266073308295,0.9619624650517649,10,0.40025191805247473,-0.09141405291380472,0.034240839117868606,-2.6697375201328004,monostable,True,True
Qwen2.5-32B-Instruct,free higher education,pay-for-access higher education,4.350306578279293,0.2616478345062236,0.4728147485246207,0.020599876787429465,9.999999999999999e-05,0.9840169919492183,0.9482926064248314,10,0.5637766868958024,0.09096193837118172,0.027938284325097856,3.255816903884384,metastable,True,True
Qwen2.5-32B-Instruct,free public transport,user-funded transport,4.265803471968627,0.2595567636595201,0.17677963962709636,0.01607709849448296,-1.0457597496742209e-05,0.8187859727960167,0.9838397467340559,10,0.5575861534051647,0.38080651377806835,0.025127962254022928,15.154691412237462,metastable,True,True
Qwen2.5-32B-Instruct,free speech absolutism,hate speech regulation,4.587757253315217,0.3562597924633615,-0.05939046296579242,0.014317648075722772,-9.999999999999999e-05,0.36693961447514123,0.9611877279579325,10,0.5801959608378815,0.5208054978720891,0.02761796752449165,18.8574882424001,metastable,True,True
Qwen2.5-32B-Instruct,free speech protection,regulated speech to prevent harm,4.780361315573171,0.31183630501166926,0.12520171205463734,0.01411077817642188,-9.999999999999999e-05,0.7678940275612487,0.9916067953547897,10,0.5925506940862476,0.46734898203161024,0.023953618872856672,19.51057936223542,metastable,True,True
Qwen2.5-32B-Instruct,freedom from poverty,Unknown,4.063559501596214,0.29804437587804417,0.293717528103836,0.01914292263471637,9.999999999999994e-05,0.9159365604698635,0.9903593985449685,10,0.541953408505603,0.24823588040176703,0.030648303361972405,8.09949828119267,metastable,True,True
Qwen2.5-32B-Instruct,freedom of religion,freedom from religion in public,5.2151713068809,0.3263573254433531,0.03394433284053312,0.01352070175201964,-9.999999999999999e-05,0.5874995951128767,0.9655265784607237,10,0.6177089375994653,0.5837646047589322,0.022197491919742726,26.298674051536636,metastable,True,True
Qwen2.5-32B-Instruct,freedom of speech includes hate speech,hate speech can be restricted,2.6592826032442076,0.23460990962037326,-0.9305236799914848,0.028531748203599588,-9.999999999999999e-05,0.006940219103813805,0.6883199314748112,10,0.3870974885940731,-0.5434261913974117,0.045573745110868695,-11.924106523951489,monostable,True,True
Qwen2.5-32B-Instruct,freedom of speech,regulated speech,4.594459116032878,0.34549980963010113,0.08234673597907069,0.01385567665246435,-9.999999999999999e-05,0.6805319322232881,0.9981583245719791,10,0.5806397183259036,0.49829298234683284,0.02672297204408602,18.646615411069465,metastable,True,True
Qwen2.5-32B-Instruct,freedom to homeschool,mandatory public education,4.319007576056547,0.33889208590329783,0.10600617612268474,0.015552524220440888,9.999999999999999e-05,0.7142616621518635,0.9811859917062364,10,0.5615061117306326,0.4554999356079478,0.029210223010471013,15.593853406893347,metastable,True,True
Qwen2.5-32B-Instruct,freedom to protest,public order over protest,4.206390383984827,0.3041988717340862,0.1607512430710834,0.01545490145535759,-9.999999999999999e-05,0.7944160022748898,0.995233151684299,10,0.5531165394944727,0.3923652964233893,0.02782575231915103,14.100797416835501,metastable,True,True
Qwen2.5-32B-Instruct,gender as spectrum,Unknown,8.324753862905178,2.0327358005192515,1.0297370056697754,0.03524145276882793,9.004846976524515e-05,1.0000900126445649,0.9068469365666226,10,0.7312505017269284,-0.29848650394284704,0.061571275329398684,-4.847820714220735,monostable,True,True
Qwen2.5-32B-Instruct,gender self-identification,biological sex classification,3.3427313107977668,0.19427071588968656,0.40579326464141635,0.020835214768720876,9.999999999999999e-05,0.9378844818678137,0.9843609141511235,10,0.4747007068761773,0.06890744223476097,0.029628659548252088,2.3257023194903903,metastable,True,True
Qwen2.5-32B-Instruct,globalism,nationalism,2.7321095732624774,0.19014576764485389,0.42801394546095195,0.025782304791321105,9.999999999999999e-05,0.9121368161115282,0.8955406546341635,10,0.3979199509613089,-0.030093994499643062,0.037857429408032314,-0.7949296867276978,monostable,False,False
Qwen2.5-32B-Instruct,gun control,gun rights,3.7904161017147624,0.22430624895220969,0.05550530867639318,0.01614880518044967,9.999999999999999e-05,0.6037690281611824,0.9777556901956735,10,0.518798604768731,0.46329329609233777,0.025762890674879725,17.9829702318333,metastable,True,True
Qwen2.5-32B-Instruct,gun ownership as right,gun control for public safety,5.440166721756576,0.4636278520908824,-0.12127771581859625,0.013168906640835676,-9.999999999930194e-05,0.21079450493598254,0.9906243934447273,10,0.629436130045365,0.5081584142267688,0.026807887586299962,18.955555994141836,metastable,True,True
Qwen2.5-32B-Instruct,healthcare as a right,healthcare as a market service,3.835501404394686,0.2860820782885087,0.30699595087610504,0.021859637182980823,9.999999999999999e-05,0.9134282065354238,0.9808762514804005,10,0.5227965703577074,0.2158006194816024,0.033312599223829974,6.478048081196579,metastable,True,True
Qwen2.5-32B-Instruct,internet access as a right,internet as a private service,7.626449992253934,0.8970962153539159,0.22600743139513035,0.014188686471520806,9.999999999999999e-05,0.969249584366521,0.9658516402822981,10,0.712579344769509,0.48657191337437866,0.02946725784173088,16.512290216747154,metastable,True,True
Qwen2.5-32B-Instruct,legal sex work,ban on sex work,7.515038221836212,0.6388356565687263,0.17498036090878014,0.01062282822934589,-9.999999999999999e-05,0.9326655551728635,0.9926942465799191,10,0.7093320737702566,0.5343517128614765,0.02163833486581805,24.69467804131217,metastable,True,True
Qwen2.5-32B-Instruct,liberal,conservative,3.4223366380801816,0.26699646424493306,0.2459019516620134,0.023046402028347544,9.999999999999999e-05,0.8434170327348178,0.9446951670775988,10,0.48318042371111286,0.23727847204909946,0.03621831748847529,6.5513388943205815,metastable,True,True
Qwen2.5-32B-Instruct,mandatory military service,voluntary military service,4.40703883140376,0.3373046922028968,-0.08408950277933752,0.015145685611065031,-9.999999999999999e-05,0.3226480421852439,0.9799218765935016,10,0.5678270863958752,0.4837375836165377,0.02824088714485254,17.128979735493488,metastable,True,True
Qwen2.5-32B-Instruct,mandatory voting,voluntary voting,4.69973657911844,0.2901494979759769,0.09413558613741624,0.014174331238241427,-4.634485872638619e-06,0.7078164288839286,0.9880068666223638,10,0.5874775558357745,0.4933419696983583,0.023311784887497473,21.162771194021545,metastable,True,True
Qwen2.5-32B-Instruct,marijuana legalization,marijuana criminalization,4.493564215932996,0.30270819886085176,0.48533349935703446,0.019155047063503055,9.999999999999999e-05,0.9875046780333125,0.9657697475641154,10,0.5738478195463588,0.08851432018932431,0.02823295739199053,3.135141634664002,metastable,True,True
Qwen2.5-32B-Instruct,mask mandates,personal choice,3.926831187535964,0.4432338408099689,0.15830425745961257,0.017795452093384876,9.999999999999999e-05,0.7762323777795037,0.9816871527621008,10,0.5306761242995015,0.37237186683988893,0.04155144281581043,8.961707262261433,metastable,True,True
Qwen2.5-32B-Instruct,meat consumption moral,meat consumption immoral,4.805202207719275,0.32697868971053934,0.10191268738909018,0.013803128902179749,-3.632149074032305e-05,0.7269572199224191,0.9953239272325334,10,0.5940862112706392,0.492173523881549,0.02440624101060786,20.165888047554397,metastable,True,True
Qwen2.5-32B-Instruct,minimum wage increase,free market wages,4.711177119439792,0.2954491675465175,0.11704938516926307,0.014207027289581882,-4.49096564750347e-05,0.7507545763267454,0.9873924402727575,10,0.5882058848830595,0.4711564997137964,0.023542331009111628,20.013162652901446,metastable,True,True
Qwen2.5-32B-Instruct,money as speech (Citizens United),limit money in politics,2.6613118692331033,0.17529038363334673,-0.5592433507652523,0.02325911559032208,-9.999999999999999e-05,0.04839233794499724,0.9577802990303296,10,0.3874047051637017,-0.17183864560155065,0.03527719993140427,-4.871096513773403,monostable,True,True
Qwen2.5-32B-Instruct,morning person,night owl,4.991332946598802,0.32489506276279967,-0.008888385002826352,0.013510173545811847,-9.999999999999999e-05,0.4777320975809296,0.9807304304194623,10,0.6051989127526762,0.5963105277498498,0.023162091707598087,25.7451069306593,metastable,True,True
Qwen2.5-32B-Instruct,multiculturalism,cultural assimilation,4.203008597853168,0.2516490811283882,0.4932899575324096,0.020248653288444364,9.999999999999999e-05,0.9845282687762039,0.9305297305183011,10,0.5528591385150345,0.059569180982624925,0.027880968483605318,2.1365535066564507,metastable,True,True
Qwen2.5-32B-Instruct,net neutrality,market-driven internet,3.8125240114525067,0.29747965295258055,0.18102864594060086,0.01869128332645017,9.999999999999999e-05,0.7991475461208796,0.9786630943216018,10,0.5207681840100625,0.33973953806946167,0.03233328613689157,10.507423731416718,metastable,True,True
Qwen2.5-32B-Instruct,nuclear power essential,nuclear power dangerous,3.9577323665527286,0.2473789165249893,0.5500207553186383,0.019304575406808515,9.999999999999999e-05,0.9874037352415242,0.9423611115111629,10,0.5332779379426633,-0.01674281737597494,0.02830618416843214,-0.591489735117565,monostable,False,False
Qwen2.5-32B-Instruct,open borders,closed borders,3.8493972505940195,0.29368522571780825,0.6216853444772235,0.018115129481856243,9.999999999999986e-05,0.9918251705436418,0.9863347667041452,10,0.5240141456289993,-0.09767119884822417,0.03141098400391319,-3.1094600167908224,monostable,True,True
Qwen2.5-32B-Instruct,pizza,pasta,2.786179212100324,0.2577746896548472,0.14121782807656127,0.021126868977086606,9.999999999999999e-05,0.6872688287761834,0.9819468786920328,10,0.40569319023045813,0.2644753621538969,0.04221116294011814,6.265531289177902,metastable,True,True
Qwen2.5-32B-Instruct,pornography acceptable,pornography harmful,5.703616910032783,0.37669871839365465,0.06239090769368308,0.012548749179559273,-9.999999999999999e-05,0.6706783831048893,0.9688002533247964,10,0.6422018631758186,0.5798109554821356,0.021584910379890267,26.861865315981134,metastable,True,True
Qwen2.5-32B-Instruct,privacy over government surveillance,surveillance justified for safety,3.1034012210244235,0.214337388619414,0.3120458777540476,0.02514322564991376,9.999999999999999e-05,0.8741009522800087,0.8385712893684251,10,0.4472690318988262,0.13522315414477865,0.03614623111918889,3.7410028641407362,metastable,True,True
Qwen2.5-32B-Instruct,privacy over national security,national security over privacy,4.320842872154159,0.27412102820377554,0.12670053185066993,0.015463220850290105,9.999999999999999e-05,0.7494044609644299,0.9832649650363423,10,0.5616399702433026,0.43493943839263266,0.02526995572214166,17.2117214282072,metastable,True,True
Qwen2.5-32B-Instruct,pro-EU,euroskeptic,4.042312068595777,0.3524821305560497,0.17063385177870977,0.01767829134905091,9.999999999999999e-05,0.7990123820094537,0.9932337980410948,10,0.540240106140575,0.3696062543618653,0.03357119478462914,11.009624671776434,metastable,True,True
Qwen2.5-32B-Instruct,pro-UN,anti-UN,3.0752562578063847,0.19408773852348185,0.45735596857139116,0.0215154975116017,9.999999999999999e-05,0.9434728804184191,0.9967909675671058,10,0.44383602470643996,-0.0135199438649512,0.03210875822911712,-0.4210671670476168,monostable,False,False
Qwen2.5-32B-Instruct,pro-immigration,anti-immigration,3.9026232401237526,0.25517674313097166,0.5717368395775515,0.018847439055258396,9.999999999999999e-05,0.9886985405419353,0.9589586411032325,10,0.5286154960075199,-0.04312134357003161,0.02883739822799171,-1.495327117554414,monostable,True,False
Qwen2.5-32B-Instruct,pro-life,pro-choice,3.3349920199396736,0.3104090266291014,-0.12483187815896378,0.018578868799886752,-9.999999999999999e-05,0.3029899686342108,0.9882871505433738,10,0.47386004376324886,0.34902816560428507,0.03854893540570422,9.054158355632259,metastable,True,True
Qwen2.5-32B-Instruct,pro-vaccine mandates,anti-vaccine mandates,4.4679375762966815,0.2703446614074095,0.4574348491810825,0.020851009829476328,9.999999999999999e-05,0.9835971346780734,0.9447323537031623,10,0.5720839415809958,0.11464909239991333,0.028003150704562916,4.094149747986467,metastable,True,True
Qwen2.5-32B-Instruct,progressive,traditionalist,3.06117124293792,0.19773806947653402,0.37271384284568015,0.023209037415815394,9.999999999999999e-05,0.9074653396091996,0.9789412000531171,10,0.4421005231366386,0.06938668029095846,0.03370938640663778,2.058378620540402,metastable,True,True
Qwen2.5-32B-Instruct,property rights above all,social good can override property,4.186644847926939,0.36006232572752217,-0.13264882192238617,0.01632662363342451,-9.999999999999999e-05,0.24763910283655516,0.98625890844454,10,0.5516090091716517,0.41896018724926554,0.03206051176711389,13.067794746776764,metastable,True,True
Qwen2.5-32B-Instruct,public education,school vouchers,3.6960118320040545,0.35746284972193704,0.05338106118052902,0.01637841191749039,9.999999999999999e-05,0.5974881365985869,0.9786564653910851,10,0.5101842709455756,0.45680320976504657,0.037073384810672926,12.321594375529992,metastable,True,True
Qwen2.5-32B-Instruct,qualified immunity for police,remove qualified immunity,2.973908106524345,0.17721906563454248,-0.4511993243940405,0.02243633183400583,-9.999999999999999e-05,0.06384501434164196,0.9726099418314073,10,0.4310803270710021,-0.0201189973230384,0.03203118544690166,-0.6281065481135507,monostable,False,False
Qwen2.5-32B-Instruct,rehabilitative justice,punitive justice,3.0938908302211923,0.19658323210346862,0.39797146359838675,0.022124025773877863,9.999999999999999e-05,0.9215751390877467,0.9953109908316212,10,0.4461141578126947,0.048142694214307946,0.03258713707807628,1.4773526774985404,metastable,True,False
Qwen2.5-32B-Instruct,religious freedom for businesses,public accommodation over beliefs,3.8972782427614687,0.24333694563224229,-0.030863974740036767,0.015597572621690509,-9.999999999999999e-05,0.44004564292086573,0.9801476800010054,10,0.5281578379459733,0.4972938632059365,0.02604465115644316,19.09389610245985,metastable,True,True
Qwen2.5-32B-Instruct,religious schools public funding,strict church-state separation,4.313044124509066,0.3665121039763838,-0.1414828981932309,0.015762772161884365,-9.999999999999999e-05,0.22775833032169351,0.9972933744734092,10,0.561070542022883,0.4195876438296521,0.031091229936174553,13.495369745455553,metastable,True,True
Qwen2.5-32B-Instruct,remote work future,office work necessary,3.6357633672072103,0.2393963704975208,0.38198842338794353,0.01990371878115502,9.999999999999999e-05,0.9415554503808614,0.9995730044254869,10,0.5045073449182783,0.12251892153033478,0.030298552546592136,4.043721934964687,metastable,True,True
Qwen2.5-32B-Instruct,renewable energy,fossil fuels,3.6293308780438363,0.3405995223309314,0.8145337810252608,0.01833759893110835,9.999999999999999e-05,0.9974016833652561,0.9644762705928708,10,0.503892703420513,-0.3106410776047478,0.03739436541286923,-8.307162701518688,monostable,True,True
Qwen2.5-32B-Instruct,reparations for slavery,no reparations,4.5852372427168,0.36271471828499696,0.6203627042324383,0.016763637614189666,9.999999999999999e-05,0.9967285000584719,0.9933519811812659,10,0.5800288331646282,-0.04033387106781017,0.029328916076141895,-1.375225424734344,monostable,True,False
Qwen2.5-32B-Instruct,right to a job,employment not guaranteed by state,4.741500490293789,0.30546424541584316,0.1207201516394002,0.014260345398096124,-9.999999999999999e-05,0.7584578777331193,0.987616874376214,10,0.5901227112562972,0.46940255961689703,0.023924770079546225,19.619940256738303,metastable,True,True
Qwen2.5-32B-Instruct,right to abortion,right of unborn child,4.147199086568867,0.38027379633708197,0.1221878048254366,0.016418635655927223,9.999999999999999e-05,0.7337995256503433,0.975808398647649,10,0.5485636600527781,0.4263758552273415,0.03382920229531645,12.603780943613085,metastable,True,True
Qwen2.5-32B-Instruct,right to die (euthanasia),preserve life at all costs,3.7936924306407627,0.22150307546512227,0.10254294881179354,0.016443256207799285,-9.999999999999999e-05,0.6851559862756769,0.9805224005049242,10,0.5190916114404097,0.4165486626286162,0.025734531297403572,16.186370671170643,metastable,True,True
Qwen2.5-32B-Instruct,right to die,preservation of life at all costs,3.7528070391791206,0.29559673417902876,0.08540830822659502,0.015893788138787533,9.999999999999999e-05,0.6550889230801616,0.992380748729825,10,0.5154068952089002,0.42999858698230514,0.031213648671056544,13.77597958873131,metastable,True,True
Qwen2.5-32B-Instruct,right to housing,housing as personal responsibility,3.6123708062143813,0.2862565671987369,0.20905785292469495,0.021021567456664846,9.999999999999999e-05,0.819218844942593,0.9452108378572424,10,0.5022640831792934,0.29320623025459847,0.03468368463500434,8.453722069617756,metastable,True,True
Qwen2.5-32B-Instruct,right to refuse service based on beliefs,mandatory equal service,3.227055542473685,0.22295214839194386,-0.3147778975294041,0.02324750229042827,-9.999999999999999e-05,0.11582366283076899,0.9750064744676193,10,0.46182172301334584,0.14704382548394174,0.03449731045921744,4.262472161642174,metastable,True,True
Qwen2.5-32B-Instruct,right to unionize gig workers,gig workers as independent contractors,2.9389159810764474,0.19092352464480786,0.46400398437052404,0.022394767007452843,9.999999999999999e-05,0.9387206214991201,0.9863359205444413,10,0.42652731016763934,-0.0374766742028847,0.03360667795884282,-1.1151555726151021,monostable,True,False
Qwen2.5-32B-Instruct,right to unionize,freedom to avoid unions,4.814434528480571,0.3204388238011944,0.10181589347169945,0.013908072062609548,-9.127862362092817e-05,0.7270907257949002,0.9920686874748091,10,0.5946536566991106,0.4928377632274112,0.024086067252448162,20.46152898528165,metastable,True,True
Qwen2.5-32B-Instruct,science-based policy,faith-based policy,4.516044258710647,0.3243369000338838,0.6028771302188991,0.017210008933761373,9.999999999999999e-05,0.995801749158741,0.9622459635842212,10,0.575381999515816,-0.02749513070308307,0.027968911849396136,-0.983060436928536,monostable,False,False
Qwen2.5-32B-Instruct,secularism,religious influence,4.382914990071546,0.28605747417789823,0.5935239604241214,0.01765384647143309,9.999999999999999e-05,0.9946285771205241,0.9109676287534979,10,0.5661149160937102,-0.027409044330411136,0.026971465882758023,-1.0162237547471547,monostable,True,False
Qwen2.5-32B-Instruct,smartphone use for kids,restricted smartphone access,5.254439712757274,0.3916712093905066,0.024663346244958844,0.013183413845408961,-9.999999999999999e-05,0.5643357227913524,0.9838237871238965,10,0.6198143271225784,0.5951509808776196,0.02468711905396154,24.10775350403294,metastable,True,True
Qwen2.5-32B-Instruct,states’ rights on drug policy,federal supremacy on drugs,5.44651904376095,0.32940669886087326,-0.015879374615138078,0.012771988918284566,9.592319185724439e-05,0.45695976509824926,0.9899658973821701,10,0.6297557583061626,0.6138763836910245,0.020912244282740074,29.35487819438335,metastable,True,True
Qwen2.5-32B-Instruct,statues of controversial figures,removal of controversial statues,3.9394601102161424,0.3180757912295037,-0.19435563662675195,0.01791930112005323,-9.999999999999999e-05,0.1777017244318237,0.994948756064038,10,0.5317432935082895,0.3373876568815376,0.03224790888717917,10.462311155179217,metastable,True,True
Qwen2.5-32B-Instruct,summer,Unknown,3.2996536549434965,0.34582636839639413,0.09003192758304521,0.018633636828355487,9.999999999999999e-05,0.644416404501514,0.9701321171708276,10,0.469983849717437,0.3799519221343918,0.04253669924986659,8.932332052905666,metastable,True,True
Qwen2.5-32B-Instruct,sweet,salty,3.7929778125885862,0.2282828468392467,0.08702869449371595,0.016462453405622503,-9.999999999999999e-05,0.6592043741011777,0.9901210517486382,10,0.5190277355359892,0.43199904104227327,0.026220169673454016,16.47582934902364,metastable,True,True
Qwen2.5-32B-Instruct,tax the rich,lower taxes,4.294652539297803,0.2658228295414763,0.07935093797566123,0.014835925552467332,-9.999999999999999e-05,0.6639888844094033,0.9718902004269566,10,0.5597212077237219,0.4803702697480607,0.02455673727943402,19.561648776133023,metastable,True,True
Qwen2.5-32B-Instruct,union support,right-to-work,3.8030368674551385,0.2736996154636557,0.28920542541266964,0.019829225143552457,9.999999999999999e-05,0.9003241654869454,0.9983694800875308,10,0.519925151158416,0.23071972574574634,0.03141655561855477,7.34388990782561,metastable,True,True
Qwen2.5-32B-Instruct,universal basic income,income based on work only,3.977041663713652,0.2457426374967689,0.5398032449982295,0.019522050691196675,9.999999999999999e-05,0.9866288205364449,0.9421162397551138,10,0.5348877243480469,-0.0049155206501826365,0.028242907685940236,-0.17404442576674425,monostable,False,False
Qwen2.5-32B-Instruct,universal healthcare,private healthcare,3.5324447422337553,0.24201396716016588,0.32652369157046207,0.021451723442479885,9.999999999999999e-05,0.909543078856812,0.9931647083254781,10,0.49442856526030093,0.16790487368983886,0.032290546637955476,5.199815152478013,metastable,True,True
Qwen2.5-32B-Instruct,unrestricted gun ownership,restrict gun rights for public safety,3.0798029817517927,0.2112529049822056,-0.3244372615002497,0.02546125429829093,-9.999999999999999e-05,0.11927041592115782,0.8132374387503025,10,0.4443937526136721,0.11995649111342238,0.036308721856591473,3.303792724712658,metastable,True,True
Qwen2.5-32B-Instruct,vaccination choice,vaccination requirement,4.786251533741224,0.2917133389478035,-0.03562006114113636,0.014076201472726053,-9.999999999999999e-05,0.41547310800594406,0.9803101270300099,10,0.5929159485799792,0.5572958874388428,0.022906652164549512,24.328997683097388,metastable,True,True
Qwen2.5-32B-Instruct,veganism,meat-eating advocacy,3.0674203299653513,0.22869738215432767,0.26600615921464393,0.021340823209893146,9.999999999999999e-05,0.8365304924912158,0.9865289983175363,10,0.44287196222981356,0.17686580301516963,0.03535675904643153,5.0023194372228605,metastable,True,True
Qwen2.5-32B-Instruct,voting as a duty,voting as a choice,6.069741400104005,0.4222350734845585,0.08773898793231819,0.011795578030476185,-9.999999999999999e-05,0.7435650863664973,0.9881359477513382,10,0.6584205089221519,0.5706815209898337,0.02133149714228556,26.752998965954816,metastable,True,True
Qwen2.5-32B-Instruct,welfare programs,self-reliance,5.168766455322134,0.3356623873273717,0.011425749219137527,0.01315779098179621,-9.999999999999999e-05,0.5293942332815111,0.9825149223391552,10,0.6151875577857925,0.603761808566655,0.02259656257634666,26.71918821841748,metastable,True,True
Qwen3-14B,AI development freedom,AI strict regulation,3.274714183803266,0.3082274090442893,0.10643217475073499,0.01908224706842447,9.999999999999999e-05,0.6676378124451956,0.9585235389483666,10,0.4672105334250422,0.3607783586743072,0.0394004643181411,9.15670322464181,metastable,True,True
Qwen3-14B,Israel support,Palestine support,3.317916906298646,0.22606762306579586,-0.3173855995420209,0.02260214171040864,-9.999999999999999e-05,0.10840359554372768,0.9866759989085568,10,0.47199486398497587,0.15460926444295497,0.03354686448706039,4.6087545529803675,metastable,True,True
Qwen3-14B,LGBTQ+ rights,traditional family values,3.185639174026674,0.2986839349106934,0.06826429082235211,0.017874665333386157,9.999999999999999e-05,0.6071504807501639,0.9955542618796225,10,0.45704121101680995,0.38877692019445786,0.039130725047765234,9.935336483540599,metastable,True,True
Qwen3-14B,Supreme Court lifetime appointments,term limits for justices,4.51934095141822,0.31874067599731587,-0.20212847732465364,0.016008999103627925,9.999999999959927e-05,0.13869903005690803,0.9922041903989061,10,0.5756059653967889,0.3734774880721352,0.02691924072786558,13.87399785334689,metastable,True,True
Qwen3-14B,abortion rights,Unknown,5.0081143459660336,0.7928160548582368,0.9480352316440847,0.021144526832982943,9.999999999999999e-05,1.0000248340977138,0.9992511151148626,10,0.6061680499034277,-0.341867181740657,0.050319988531640845,-6.793864460555141,monostable,True,True
Qwen3-14B,affirmative action constitutional,affirmative action unconstitutional,4.1771448290257505,0.39127395071603305,0.2315413883117107,0.02098315086956021,9.999999999999999e-05,0.8738316431615127,0.9785414316711422,10,0.5508797099885074,0.31933832167679677,0.0366847026380471,8.704945078268096,metastable,True,True
Qwen3-14B,affirmative action,merit-based admissions,4.702737935255026,0.2935647599173527,0.10196682827101784,0.014223996063150448,-4.5122118355728083e-05,0.7228857444037896,0.9883777540533737,10,0.5876689028555329,0.48570207458451503,0.023499895972166243,20.668264879120763,metastable,True,True
Qwen3-14B,animal rights,animal use for industry,2.9289214767832115,0.20333946752012244,0.7965638101852157,0.022341514714928644,9.999999999999999e-05,0.990779231358168,0.7686078746643219,10,0.4252123322335046,-0.37135147795171114,0.034906256150340445,-10.638536437488709,monostable,True,True
Qwen3-14B,anti-censorship,content moderation,3.0832035073912927,0.20933619595775677,0.32777576484907806,0.024629001950884445,9.999999999999999e-05,0.8831049081992393,0.9494943946603324,10,0.4448100871126297,0.11703432226355165,0.03553014320905672,3.293944569120659,metastable,True,True
Qwen3-14B,big government,small government,3.270251543376782,0.327255902507877,-0.12738774097045433,0.019153006072633216,-9.999999999999999e-05,0.3028731144168104,0.972318394069768,10,0.4667109348038114,0.3393231938333571,0.041374339238057466,8.201295780966491,metastable,True,True
Qwen3-14B,books,Unknown,0.5607515802767122,0.11460308787584149,0.5302195492488011,0.485307576412147,9.99999999760206e-05,0.6445297320762214,0.8444468313082676,10,,,,,monostable (beta<=1),True,True
Qwen3-14B,cancel culture necessary,cancel culture harmful,3.8333937054104212,0.39029361227072273,0.10201360738919103,0.01724401938737075,-9.999999999999999e-05,0.6860361191169748,0.9841407283027677,10,0.5226112930837746,0.4205976856945836,0.038411593147484845,10.949758945942703,metastable,True,True
Qwen3-14B,capitalism,socialism,1.7406163549199798,0.709962023573861,1.9042831085425465,0.45784559403939384,9.999999999999982e-05,0.9987805930509807,-0.3066438872022461,10,0.20458977017475355,-1.6996933383677928,0.49291904885105486,-3.448220031929398,monostable,True,True
Qwen3-14B,cats,dogs,0.8217337742429409,0.07118809808013972,-0.1701878401001563,0.20646539260286928,9.999999999959186e-05,0.4306277697792368,0.9187140819032867,10,,,,,monostable (beta<=1),True,True
Qwen3-14B,city life,country life,4.384871732605772,0.3536718518970845,-0.09333281701679229,0.01512893081687836,-9.999999999999999e-05,0.30598112830141905,0.9730323603536829,10,0.5662543504943554,0.47292153347756305,0.029386755761246677,16.09301609608846,metastable,True,True
Qwen3-14B,climate change believer,climate change skeptic,7.4957302789646,3.297261093666886,1.1122658765122286,0.09654741077238105,5.1764593965918734e-05,1.000051707266734,0.9472055803351105,10,0.7087610867719789,-0.4035047897402497,0.13736986976346333,-2.937360211777467,monostable,True,True
Qwen3-14B,coffee,tea,1.7342968469019804,0.11584385414361534,-0.08782077832986923,0.03937035940192587,-9.999999999999999e-05,0.42432979576347624,0.9834866353859895,10,0.2029613184930349,0.11514054016316566,0.04944106857647343,2.3288440860672535,metastable,True,True
Qwen3-14B,college for most,college not for everyone,3.786139090722485,0.22808483398982213,0.02647008135263416,0.016263263824530833,9.999999999999999e-05,0.5500426100311941,0.9766874685002851,10,0.5184155156952889,0.4919454343426547,0.026126307051151546,18.829505194878724,metastable,True,True
Qwen3-14B,constitutional right to a job,market determines employment,4.977870687483425,0.3686461967079507,0.11073579200634925,0.01346901214695402,-6.493068929228332e-05,0.7506552420075966,0.9979160912084762,10,0.6044176520822742,0.4936818600759249,0.02532006865785919,19.49765092452422,metastable,True,True
Qwen3-14B,constitutional right to abortion,state right to restrict abortion,4.124040780206876,0.36445101935530416,0.16274855163549262,0.017019025011293876,9.999999999999873e-05,0.7929783211726499,0.984545545546341,10,0.5467544674449324,0.38400591580943977,0.033278504006476035,11.539158002256103,metastable,True,True
Qwen3-14B,constitutional right to healthcare,Unknown,5.088553651210729,0.6294675046641364,0.8010734950162326,0.013378046630436837,-9.79156969936296e-06,0.9997023088611657,0.9818221020356072,10,0.6107416911049697,-0.19033180391126292,0.03778091745200562,-5.037776124760545,monostable,True,True
Qwen3-14B,constitutional right to housing,housing as individual responsibility,4.924126009041604,0.3800556582549477,0.542584311759509,0.017539381570666177,9.999999999999999e-05,0.9953436501376863,0.9375392984641412,10,0.6012644229249473,0.05868011116543825,0.02852377033593741,2.057235438174404,metastable,True,True
Qwen3-14B,corporate constitutional rights,only individuals have rights,3.1583518417576917,0.3195449324801397,-0.14224706083194763,0.020014555254008064,-9.999999999999999e-05,0.2892521555961447,0.921932672827563,10,0.45384063487086057,0.31159357403891297,0.04270159647806495,7.297000574650014,metastable,True,True
Qwen3-14B,corporate personhood,only humans have rights,4.917860121589658,0.312042946175578,-0.009326857546043192,0.013911421017976535,-9.999999999999999e-05,0.4769819796847595,0.9739952182578407,10,0.6008931911071569,0.5915663335611137,0.0231519888749822,25.5514261325667,metastable,True,True
Qwen3-14B,corporate regulation,corporate freedom,3.8379841896391156,0.3154741584667635,-0.23930823478638472,0.020062798598691343,-9.999999999999999e-05,0.13731567652558246,0.9944889988373041,10,0.5230146172366639,0.2837063824502791,0.03419606804359765,8.296462098758631,metastable,True,True
