Model,Opinion_A,beta,h,M,se_M,z_M,bic_smooth,bic_jump,delta_bic
Qwen2.5-14B-Instruct,animal rights,4.846503081485221,0.3876197506447055,0.001360125951666546,0.002814747442254072,0.4832142064502051,68.51761752605476,69.53631301090515,-1.018695484850383
Qwen2.5-14B-Instruct,anti-censorship,4.075932495114671,0.2492698515761,0.001443685472379977,0.0028290020284281914,0.5103161672818228,30.8168809995643,31.705517348493494,-0.8886363489291931
Qwen2.5-14B-Instruct,big government,4.014715447149708,-0.2601645731927029,0.001721511446754504,0.003490069449072309,0.4932599399166962,59.78831982461021,60.03618735057437,-0.2478675259641605
Qwen2.5-14B-Instruct,cancel culture necessary,5.83746324500209,0.07490947383875894,0.0007591478899598074,0.001058863711718698,0.7169457991223385,28.502827159227508,30.42461977784651,-1.9217926186190013
Qwen2.5-14B-Instruct,capitalism,3.098269210356922,-0.02760495428559873,0.12890574212610245,0.06220092936450249,2.0724086190208566,81.25355602910497,39.97442058056231,41.27913544854266
Qwen2.5-14B-Instruct,cats,1.7391473298541518,-0.08642341287565969,0.05711465207341109,0.07311185533569939,0.7811954957395657,37.666255148592015,38.74683676262067,-1.0805816140286524
Qwen2.5-14B-Instruct,city life,3.851233969195184,-0.07414554872881907,0.0036749823298190174,0.002250661030118492,1.632845764262217,22.27018492517756,18.868715001477508,3.401469923700052
Qwen2.5-14B-Instruct,climate change believer,17.925194894787868,0.8043905627736656,0.0005810034658273027,0.0046764859856696,0.1242393257689004,27.391992084968635,29.56783407343216,-2.1758419884635245
Qwen2.5-14B-Instruct,coffee,3.1209840960665383,-0.044331862188231624,0.13568804384716712,0.0667076065272402,2.0340715386296857,77.20687341880179,39.97310516415705,37.233768254644744
Qwen2.5-14B-Instruct,college for most,5.209463595268386,0.028401884554215547,0.0009554379595723241,0.0009098280790551053,1.0501302186283221,40.19453077983904,41.461676363084685,-1.267145583245643
Qwen2.5-14B-Instruct,constitutional right to a job,4.362231127523982,0.10751238944071158,0.002218903631113731,0.0014026734410067783,1.581910347943209,44.036523152021914,42.92470681937917,1.1118163326427464
Qwen2.5-14B-Instruct,constitutional right to abortion,3.1561901388825073,0.09116534730925122,0.10521163407914427,0.05534620948285015,1.9009727145224944,71.85037648770198,45.87939520768826,25.970981280013717
Qwen2.5-14B-Instruct,constitutional right to housing,8.296591211875015,0.6324506548011092,0.0008285386056856441,0.005016071878484372,0.16517678090689375,102.63298686468335,104.24210444220525,-1.6091175775219
Qwen2.5-14B-Instruct,corporate constitutional rights,3.5973597160002555,-0.08115196214740963,0.005133030945272705,0.0029207186581425245,1.7574547726336416,35.50649797835953,30.46489253871627,5.041605439643263
Qwen2.5-14B-Instruct,corporate personhood,3.201507509918646,-0.035880916434397836,0.028395688963552053,0.012905911521267834,2.200207937018505,31.279469427830083,17.003925140431953,14.27554428739813
Qwen2.5-14B-Instruct,corporate regulation,4.031752027281062,0.00843638629007197,0.0032363249094644548,0.0016719717175922558,1.9356337642630497,38.369723771968395,34.6292238074416,3.740499964526798
Qwen2.5-14B-Instruct,defund the police,2.142757510268563,0.3939287077970492,0.018387091757691945,0.07597630054294817,0.24201088531940326,30.160424255234062,18.62848450255042,11.531939752683641
Qwen2.5-14B-Instruct,digital privacy,8.453980500507347,0.6429665205738683,0.0014669366496980383,0.004920466877259251,0.29812956499671356,109.44942477232748,110.41952714520143,-0.9701023728739528
Qwen2.5-14B-Instruct,drag shows for kids,3.541117164497101,0.08604179523171247,0.005508437317546761,0.0030592104913494942,1.8006074878217522,35.480600010202835,29.36316726909972,6.117432741103116
Qwen2.5-14B-Instruct,electoral college protects democracy,4.672975662831592,0.22982645527387185,0.0012262394799241864,0.0018603909858526135,0.6591299835621399,17.731371589776693,19.05248495870069,-1.3211133689239958
Qwen2.5-14B-Instruct,emergency powers for public health,4.284488630923648,-0.06426365703112666,0.0017253390842670044,0.001567809398685067,1.1004775744513706,26.89023290457213,27.836363148155634,-0.9461302435835037
Qwen2.5-14B-Instruct,environmental regulation,4.009339689250331,0.2883688722160538,0.0039465246646924685,0.005056133079017093,0.7805420868114628,142.38240782006673,140.0105996469877,2.3718081730790175
Qwen2.5-14B-Instruct,federal voting rights protections,3.5958006762686896,0.18374703443625887,0.003366840166858693,0.004174913218556013,0.8064455452377498,58.74381340373333,58.181281509573466,0.5625318941598607
Qwen2.5-14B-Instruct,free higher education,5.1561785362687145,0.3938001259752455,0.0020040579439053723,0.002361660265210988,0.8485801168892225,55.736493782156856,54.81660233347168,0.9198914486851777
Qwen2.5-14B-Instruct,free public transport,3.531164296696392,0.12748979458417697,0.0034080054808264156,0.00340591976540895,1.0006123794925084,28.066137302767917,26.29763819056268,1.7684991122052374
Qwen2.5-14B-Instruct,free speech absolutism,3.8444286799560192,0.1443418583258739,0.003986200585735753,0.002717697536440136,1.4667565217567244,62.24706046220166,59.26519560987195,2.981864852329707
Qwen2.5-14B-Instruct,free speech protection,5.484371589801322,0.22559915071640324,0.0008174463470031959,0.0012350261294723586,0.6618858722871186,28.862901460976246,30.656562558945005,-1.7936610979687586
Qwen2.5-14B-Instruct,freedom of religion,3.780067818171819,0.07771955824814941,0.004368280701830884,0.0024477504829656938,1.7846102910531454,33.739296546780906,28.52897116675701,5.210325380023896
Qwen2.5-14B-Instruct,freedom of speech includes hate speech,3.643851320660133,-0.04307145722547718,0.0037796024508298712,0.04198851406636494,0.0900151514020244,50.139159686563445,50.83535641125377,-0.6961967246903242
Qwen2.5-14B-Instruct,freedom of speech,4.135458501597288,0.2728133961308963,0.0027891273138392868,0.003434680207394378,0.8120486174621708,44.03636885534358,43.9696235046009,0.06674535074268562
Qwen2.5-14B-Instruct,freedom to homeschool,4.212936291773077,0.18807771338316248,0.001742093963051065,0.002090807134763824,0.8332160026074575,42.972144586926134,42.991974019817484,-0.019829432891349086
Qwen2.5-14B-Instruct,freedom to protest,3.570025686855936,0.1455108230805702,0.002933773720987465,0.0032711855095160667,0.8968533617102877,28.546371891480987,27.416350953542313,1.1300209379386743
Qwen2.5-14B-Instruct,gender self-identification,4.492874192107428,0.3608104756362549,0.0017329603546879558,0.0038459949501292246,0.4505883073584714,114.73114053524458,114.53850903879174,0.19263149645283306
Qwen2.5-14B-Instruct,globalism,3.9519533064856582,0.23560816551018657,0.0017813486978618296,0.0032110024580449367,0.5547640405564898,47.33591380800179,48.10800183185439,-0.7720880238525965
Qwen2.5-14B-Instruct,gun control,3.5129253198709094,0.057432138349004486,0.007163717868346107,0.0033952437940308723,2.1099273875238453,46.6770072393043,39.74390124934185,6.933105989962449
Qwen2.5-14B-Instruct,gun ownership as right,3.420099814279332,-0.0689801313723339,0.008231365268656714,0.005564114085339875,1.4793667315960353,23.60811057426551,19.246498299300047,4.361612274965463
Qwen2.5-14B-Instruct,healthcare as a right,4.062269842202443,0.25049364802326324,0.0023602973965132354,0.003197268187170644,0.7382231512464806,39.51619504269202,38.705288385796095,0.8109066568959236
Qwen2.5-14B-Instruct,internet access as a right,3.9769664270297698,0.22531785919801897,0.002358502553311936,0.0028398945522077313,0.8304894811951515,43.91701687265234,42.60594295509603,1.3110739175563069
Qwen2.5-14B-Instruct,legal sex work,5.9079357207337155,0.38642483679774553,0.0012702189226653968,0.001530791435712583,0.829779219449389,32.96033013092408,33.434076316879384,-0.4737461859553065
Qwen2.5-14B-Instruct,liberal,4.185364326448142,0.2850967450888977,0.0028219250107171115,0.0035934551408468513,0.7852957390897283,71.20336831940031,71.1967654695077,0.006602849892615836
Qwen2.5-14B-Instruct,mandatory military service,4.448849862664486,-0.31358085485399384,0.0012967487285006638,0.003018034492271235,0.42966663628976287,29.11353561817169,30.359885778611087,-1.2463501604393983
Qwen2.5-14B-Instruct,mandatory voting,3.5992742405309706,-0.11523240955571415,0.002629313244903076,0.00295210348056796,0.8906575471389702,17.463901102940895,18.222360503077596,-0.7584594001367009
Qwen2.5-14B-Instruct,marijuana legalization,9.61187497309513,0.5535273869075883,0.0004799842409350352,0.0015668604334788006,0.3063350319398625,32.4405651377594,34.690717933829674,-2.2501527960702745
Qwen2.5-14B-Instruct,mask mandates,17.474708122322586,0.8210487385582955,0.0019126186759411072,0.007121899498756838,0.2685545725933038,163.7726565549743,165.20327526389136,-1.4306187089170521
Qwen2.5-14B-Instruct,meat consumption moral,4.308324199328379,0.16055631178915025,0.0022294516577295725,0.0018836315401471423,1.1835922313954332,27.06427328942241,26.416483698817558,0.6477895906048516
Qwen2.5-14B-Instruct,minimum wage increase,3.7524558835337163,0.009902597567978844,0.004099227601912903,0.0021067402715794895,1.9457679037196087,46.90804863275575,43.651840288474126,3.2562083442816245
Qwen2.5-14B-Instruct,money as speech (Citizens United),4.00868989925807,-0.2535475956852138,0.0013414793004911107,0.0034105894943804193,0.3933276938492444,51.654215688695956,52.789805621064396,-1.1355899323684397
Qwen2.5-14B-Instruct,morning person,3.382347249865933,0.11544393735349565,0.005958479381312466,0.005180073135487146,1.150269354402101,51.27507402969488,47.59299801789678,3.6820760117980953
Qwen2.5-14B-Instruct,multiculturalism,5.01893588648516,0.4039731500066882,0.0024826195523198493,0.0027216580461163447,0.912171738790775,111.29470878259785,108.54164758117258,2.7530612014252682
Qwen2.5-14B-Instruct,net neutrality,4.300599907397646,0.2987451385055661,0.0013731884026651126,0.0030526636820406377,0.4498328495024931,51.47301017538629,52.465456763272165,-0.9924465878858726
Qwen2.5-14B-Instruct,nuclear power essential,5.312869883112564,0.18721731275374895,0.0008253545425126297,0.0011992714296155758,0.6882132952814489,15.177761364074914,17.03342292467344,-1.8556615605985272
Qwen2.5-14B-Instruct,open borders,8.846124719673613,0.8464601056633383,0.00030881957813206257,0.008250753361503256,0.03742925822664475,22.27377541223568,24.642529528906877,-2.368754116671198
Qwen2.5-14B-Instruct,pizza,3.236831927000898,-0.09651355087971245,0.023121011978929563,0.009910610561911136,2.332955354717416,94.78120359996034,72.65500841008708,22.126195189873258
Qwen2.5-14B-Instruct,pornography acceptable,3.4324504042420236,-0.17836157566581343,0.003840625628271756,0.0054284531699567715,0.7074990808665924,108.2748165192331,105.93359019536334,2.341226323869762
Qwen2.5-14B-Instruct,privacy over government surveillance,3.9339241570601375,0.2571173430987939,0.001918662587413304,0.0036740859937033432,0.5222149374569655,157.87948852433271,157.36956775224985,0.5099207720828645
Qwen2.5-14B-Instruct,privacy over national security,3.5583072665876907,0.14439052603580513,0.0042100828628582505,0.0034905554224520883,1.206135515218578,42.72560552512864,38.20956496033852,4.516040564790124
Qwen2.5-14B-Instruct,pro-EU,8.698891152343712,0.6388501822782445,0.0013151059948939851,0.0037483742015588704,0.350847040390754,85.99051261611204,87.48940023343447,-1.4988876173224241
Qwen2.5-14B-Instruct,pro-UN,8.936181198341078,0.6554374505074517,0.00127402528465933,0.0034068820997016757,0.37395637635094275,60.17373057045974,61.35242531976314,-1.1786947493034035
Qwen2.5-14B-Instruct,pro-immigration,16.606225974012773,0.7934372914257729,0.0005035238588273704,0.0012281187554130822,0.4099960664292667,50.31736160028798,52.55771502901107,-2.2403534287230897
Qwen2.5-14B-Instruct,pro-life,3.8833198641460305,-0.18545750021308718,0.0017208865257682948,0.00259222472811491,0.6638647132340796,34.59487053132533,35.14029768951501,-0.5454271581896819
Qwen2.5-14B-Instruct,pro-vaccine mandates,17.33099322220886,0.8101304782278151,0.0009295690731201445,0.006411516099211189,0.1449842843308948,86.35493472368948,88.14616927069314,-1.7912345470036541
Qwen2.5-14B-Instruct,progressive,8.528162024376655,0.6283140119751625,0.001265297451348156,0.0036480438718938866,0.34684271784573556,48.07523004971256,49.63397124746905,-1.5587411977564898
Qwen2.5-14B-Instruct,property rights above all,4.145629365191086,-0.12802203047170352,0.002857942938568074,0.002000781870398632,1.4284130523427137,38.981372453872915,38.191350416708396,0.790022037164519
Qwen2.5-14B-Instruct,public education,3.96414818563005,0.2519299179834662,0.0016783551442970442,0.0034552696072017086,0.4857378251465246,90.09658937205036,90.50299133001928,-0.4064019579689244
Qwen2.5-14B-Instruct,qualified immunity for police,4.952418599970219,-0.16714500724144596,0.00016685805451717477,0.0012380442405911108,0.1347755185529618,50.596231197625826,53.05939835959796,-2.4631671619721303
Qwen2.5-14B-Instruct,rehabilitative justice,8.282454540952527,0.6369847920173319,0.0017765359332529585,0.005412616912211593,0.3282212582318276,156.84389585372742,157.58289535081914,-0.7389994970917257
Qwen2.5-14B-Instruct,religious freedom for businesses,3.68240142982905,0.01051107816594783,0.0051456078600805154,0.0023190002645348293,2.2188905877993412,53.162815477022946,46.71459382286215,6.448221654160797
Qwen2.5-14B-Instruct,religious schools public funding,3.591485366121677,-0.15883354163789448,0.003544068930611731,0.003503227573939958,1.0116582082693075,43.58451436715323,40.23086677994725,3.353647587205984
Qwen2.5-14B-Instruct,remote work future,6.999848161599164,0.5409830060908345,0.0010208733670876832,0.00322328552156682,0.3167182554127078,47.476572643249426,49.041138938054324,-1.564566294804898
Qwen2.5-14B-Instruct,renewable energy,4.836935417902795,0.7972395073552068,0.00026064473682369356,0.010498588262851037,0.02482664624023572,30.46212991909976,32.92005495791198,-2.4579250388122205
Qwen2.5-14B-Instruct,reparations for slavery,8.142234648297627,0.5880271000856604,0.0007618967013843361,0.0028951772560136843,0.2631606406142391,47.99281310647007,50.02079751512409,-2.027984408654021
Qwen2.5-14B-Instruct,right to a job,4.341056250930852,0.18937205881058145,0.0016602076005950057,0.0018876516178701925,0.8795095370766518,42.13278788410568,42.945033155411124,-0.8122452713054429
Qwen2.5-14B-Instruct,right to abortion,4.176847911246343,-0.1329269679103666,0.0017882895714546288,0.0016206122042154065,1.1034654476888879,49.31727094199674,49.7634493979537,-0.4461784559569608
Qwen2.5-14B-Instruct,right to die (euthanasia),3.8335326109351597,0.17881482720868097,0.0021623132862841144,0.00328674821156162,0.6578883282503538,34.718995027864565,34.76442449959318,-0.04542947172861744
Qwen2.5-14B-Instruct,right to die,4.47391547621768,0.23485699513479402,0.0015587091922596517,0.0020726882183684002,0.7520229904556761,49.71544079148484,50.150647320704415,-0.4352065292195775
Qwen2.5-14B-Instruct,right to housing,4.080635355496132,0.29558735125047886,0.0030985280196268333,0.004428481082262629,0.6996818913910123,85.32006115597025,85.16990480992065,0.1501563460495987
Qwen2.5-14B-Instruct,right to refuse service based on beliefs,4.425027022689754,0.2103580625218301,0.00207754108159194,0.002170394076823292,0.9572183705148805,29.526938585215706,29.876491664396383,-0.34955307918067646
Qwen2.5-14B-Instruct,right to unionize gig workers,4.076344257225552,0.23338381226634006,0.0013985668739817825,0.0033106920417082476,0.42243943452383187,37.224089477996884,38.430919009044366,-1.2068295310474824
Qwen2.5-14B-Instruct,right to unionize,3.6526476643761705,0.192646245744112,0.0027329742149953848,0.003809661765094037,0.7173797527214137,63.08753075663145,62.040643559292825,1.0468871973386271
Qwen2.5-14B-Instruct,science-based policy,8.814442110202092,0.6532004206512222,0.0010913165378307003,0.0036671235855061683,0.2975946985108404,75.48983706653358,76.73690175959088,-1.2470646930572968
Qwen2.5-14B-Instruct,secularism,4.009377211852676,0.2608441480895462,0.0017088297865093852,0.0034680062482084595,0.49274126521316136,68.44977887973293,68.66372180514509,-0.2139429254121552
Qwen2.5-14B-Instruct,smartphone use for kids,3.2288390563618927,-0.10051416689393129,0.008557362052194211,0.006718603420707697,1.2736816740543424,359.4988663074257,352.15759490774235,7.3412713996833645
Qwen2.5-14B-Instruct,states’ rights on drug policy,3.897201086296598,0.10712869041912013,0.003363659515031775,0.002366210871751339,1.4215383570366993,36.5920011452381,33.47795312437131,3.1140480208667896
Qwen2.5-14B-Instruct,statues of controversial figures,4.172998988892331,-0.17294275877962995,0.001939569989070379,0.0021092616037158792,0.9195492800198158,35.034427958967825,35.26518971878137,-0.23076175981354652
Qwen2.5-14B-Instruct,sweet,9.316643109147764,0.6783715988122014,0.003022437474542684,0.0032669662609374505,0.9251511136437022,193.08942711987766,192.60324475683854,0.48618236303912
Qwen2.5-14B-Instruct,tax the rich,3.2042313812670478,-0.07918165594988869,0.014479858195014137,0.009383882314523145,1.5430562436406632,42.12380100696596,34.06582951289784,8.05797149406812
Qwen2.5-14B-Instruct,union support,3.694778908532297,0.2105805299708348,0.0035676639912907765,0.0041084673252256565,0.8683685931699173,77.60464989504536,76.3056505294655,1.29899936557986
Qwen2.5-14B-Instruct,universal basic income,4.139659086839171,0.26418340272613633,0.001967916154110675,0.0030961393446429734,0.6356032255187798,38.1487113399038,38.10885322358705,0.039858116316750625
Qwen2.5-14B-Instruct,universal healthcare,7.977293035184812,0.5971460786829134,0.00094449981239519,0.00404472599493785,0.23351391752550668,46.76405906811678,48.5460706038108,-1.7820115356940178
Qwen2.5-14B-Instruct,unrestricted gun ownership,4.152071396245286,-0.173923724088526,0.0019860028510102798,0.001983708896833837,1.0011563965761832,40.1426637565294,40.48808355815269,-0.34541980162328656
Qwen2.5-14B-Instruct,vaccination choice,7.894292681129373,0.5941743212373117,0.0007628821797367944,0.004900056640097402,0.1556884411282295,53.593464712656214,55.551428861189365,-1.9579641485331507
Qwen2.5-14B-Instruct,veganism,8.22199065529749,0.618106953921544,0.0009118358338739957,0.004675799482009652,0.19501174876774013,82.08247504867045,83.70982872410973,-1.6273536754392808
Qwen2.5-14B-Instruct,voting as a duty,3.830890976009021,-0.013357756013813216,0.0036812629258097776,0.0020038167838905383,1.8371255073841484,51.10219807036593,48.181973171307874,2.9202248990580557
Qwen2.5-14B-Instruct,welfare programs,3.0916775630598203,-0.020156453358867146,0.1292786452812419,0.062265190023944136,2.076258744758149,61.66893261283451,21.96284251164209,39.706090101192416
Qwen2.5-32B-Instruct,AI development freedom,5.455545034767479,0.06245519333959066,0.0014222928526169542,0.0010563823989121516,1.3463806800280014,59.24480355664239,59.488021780825235,-0.2432182241828471
Qwen2.5-32B-Instruct,Israel support,1.6691098089014174,0.009860549688784056,0.0034208061487171174,0.07794419727562807,0.043887887338429875,17.860334925803635,20.15852902563429,-2.2981940998306563
Qwen2.5-32B-Instruct,LGBTQ+ rights,3.127136510443362,0.43180978693234096,0.001717410777470474,0.03094101498230834,0.05550596121208262,18.472417888363886,19.09829559695138,-0.6258777085874954
Qwen2.5-32B-Instruct,Supreme Court lifetime appointments,4.876841577584067,-0.08918479823864017,0.0017208785097602524,0.001677135243152406,1.0260821342741715,16.840239852813234,17.37422118012256,-0.533981327309327
Qwen2.5-32B-Instruct,affirmative action constitutional,4.586351603972196,0.7470806268776023,-0.0006186562376573175,0.002041736477472515,-0.30300493941468787,31.91242956875234,33.658247911912746,-1.7458183431604049
Qwen2.5-32B-Instruct,affirmative action,4.152639706645609,0.10766886382364149,0.00298290880898898,0.010035737735315976,0.2972286530059529,51.08170597957536,49.37455510712897,1.707150872446391
Qwen2.5-32B-Instruct,animal rights,3.819287561134485,0.2657915338308575,0.0012098330648824703,0.021807471537487733,0.05547791557598637,23.219519426304412,24.695591819628028,-1.4760723933236157
Qwen2.5-32B-Instruct,anti-censorship,3.7641342554835555,0.10330434082325676,0.0057236075273294764,0.004236995905732627,1.3508645405074557,44.8369995566009,38.801616270402995,6.035383286197906
Qwen2.5-32B-Instruct,big government,4.676141383791699,0.0843475535328965,0.002313213300640947,0.0014441284350731403,1.6018057981967446,23.826827591908568,22.386459322262226,1.440368269646342
Qwen2.5-32B-Instruct,cancel culture necessary,3.9101628306324194,0.0807716067937957,0.007075058929133644,0.004602235203810921,1.5373092890330942,16.220989429129943,12.908076419201878,3.3129130099280655
Qwen2.5-32B-Instruct,capitalism,1.7506518045209787,1.2202901562964898,0.007680279022120567,0.02130949030112574,0.3604158951523506,43.5917242090869,37.979325880623904,5.612398328462994
Qwen2.5-32B-Instruct,cats,3.3270849268574185,-0.10395868249215318,0.01634691651699689,0.031016508840160745,0.5270392164778585,62.79237823133021,48.95539612955571,13.836982101774502
Qwen2.5-32B-Instruct,city life,3.351385677745695,0.029756731178086446,0.007664856664102421,0.012625028137185586,0.6071160064607267,17.062017596215977,15.100977706778565,1.9610398894374121
Qwen2.5-32B-Instruct,climate change believer,3.561060089721485,1.167657333750727,-0.00045729770542113287,0.0015876672315781933,-0.28803120472957294,15.720403137967274,17.69369815929268,-1.9732950213254057
Qwen2.5-32B-Instruct,coffee,3.560483821326645,-0.03350754845917325,0.03304784660926275,0.021307383180512698,1.551004472453832,39.68963288968765,24.38381474409079,15.30581814559686
Qwen2.5-32B-Instruct,college for most,6.733079046057349,0.12484784429914318,0.0006436045157435358,0.0009139338060203398,0.7042134906313031,19.331672275781344,21.092524756837314,-1.76085248105597
Qwen2.5-32B-Instruct,constitutional right to a job,4.562356793196267,-0.08039974183910885,0.0017172513645811835,0.007932449305571375,0.21648437934233855,25.040884526246217,25.834957174630635,-0.794072648384418
Qwen2.5-32B-Instruct,constitutional right to abortion,5.053176799334614,0.19539183400726337,0.001578595089184316,0.003037002698147737,0.5197871869350326,38.48037934676011,38.873430819633754,-0.39305147287364406
Qwen2.5-32B-Instruct,constitutional right to housing,4.107665854966111,0.5225521364680533,0.0018579264721823453,0.026444566862510104,0.07025739849860381,63.914652123094534,64.3939114835301,-0.47925936043557016
Qwen2.5-32B-Instruct,corporate constitutional rights,4.64914645469506,-0.048595787618110904,0.0020964358576813997,0.011830034111061233,0.17721300192373962,38.73442936239826,38.821026454192875,-0.08659709179461572
Qwen2.5-32B-Instruct,corporate personhood,4.199680363090783,-0.13661187502797595,0.0020089281945434435,0.01426093967016426,0.14086927236263277,35.296363021208485,35.74289226862855,-0.4465292474200666
Qwen2.5-32B-Instruct,corporate regulation,4.071286563406049,-0.05397362148252504,0.004123266321647951,0.0022439873499394305,1.8374730685354557,39.83147226167159,36.442866911602565,3.388605350069028
Qwen2.5-32B-Instruct,defund the police,5.365928419667152,0.022451324105550303,0.001622361428509308,0.0010593774348828873,1.5314290970230622,35.38349744396855,34.822185061052615,0.5613123829159363
Qwen2.5-32B-Instruct,digital privacy,3.558201618702771,0.23572136217069017,0.0036164747039861404,0.020731018752480502,0.1744475149612907,36.33390276648752,33.602956213967616,2.730946552519903
Qwen2.5-32B-Instruct,drag shows for kids,6.206680005710229,0.09157052726529978,0.0008777339975557524,0.0012245760127520943,0.7167656302389476,24.16176880105681,25.836197800148774,-1.6744289990919654
Qwen2.5-32B-Instruct,electoral college protects democracy,4.316632426498222,0.16545469049033884,0.0011020496984780893,0.013806977329778546,0.07981831737358008,23.281732898215868,24.976106984376557,-1.694374086160689
Qwen2.5-32B-Instruct,emergency powers for public health,5.473242984899232,0.0321910419670677,0.0017433192803205106,0.0012730375411668245,1.3694170234152256,26.61553174787464,26.203278843741785,0.4122529041328562
Qwen2.5-32B-Instruct,environmental regulation,4.2888066343952955,0.21428945423685755,0.0020604007423104713,0.0030118807500288114,0.6840910757475248,39.350403329588666,39.32473488528349,0.025668444305175342
Qwen2.5-32B-Instruct,federal voting rights protections,4.37664372125702,0.4787061291443228,0.00177313115116708,0.02206109089706357,0.08037368412289583,47.892074631251965,48.62117609404781,-0.7291014627958461
Qwen2.5-32B-Instruct,free higher education,4.350306578279293,0.4728147485246207,0.0019443520866554212,0.021488466537774174,0.0904835197633801,59.178001051765676,59.47935829691467,-0.3013572451489921
Qwen2.5-32B-Instruct,free public transport,4.265803471968627,0.17677963962709636,0.0027956893867400094,0.0025830507352755127,1.0823207413468852,31.27704143498205,29.189251548105045,2.0877898868770046
Qwen2.5-32B-Instruct,free speech absolutism,4.587757253315217,-0.05939046296579242,0.0021284643213521663,0.00849173150330249,0.2506513919480841,47.797606174955405,47.85126965972479,-0.05366348476938754
Qwen2.5-32B-Instruct,free speech protection,4.780361315573171,0.12520171205463734,0.0019867821814133937,0.0015033440297836308,1.3215751963968898,19.16859811265699,18.446739671961154,0.7218584406958364
Qwen2.5-32B-Instruct,freedom of religion,5.2151713068809,0.03394433284053312,0.0022153293861839228,0.0027903661554419317,0.7939206766335882,43.50899682592376,43.04292605805779,0.4660707678659719
Qwen2.5-32B-Instruct,freedom of speech includes hate speech,2.6592826032442076,-0.9305236799914848,0.0021551103133845987,0.019948234613674155,0.10803513970641339,56.650200204642815,56.464739558963785,0.1854606456790293
Qwen2.5-32B-Instruct,freedom of speech,4.594459116032878,0.08234673597907069,0.0014966794678478428,0.0014447340669484772,1.0359549913632777,11.783470907909887,12.617232387925096,-0.8337614800152089
Qwen2.5-32B-Instruct,freedom to homeschool,4.319007576056547,0.10600617612268474,0.0021103121442651363,0.010093282437479933,0.2090808572272584,30.100287791667682,30.20411208615685,-0.10382429448916852
Qwen2.5-32B-Instruct,freedom to protest,4.206390383984827,0.1607512430710834,0.0018624104121775782,0.0024903653776868983,0.7478462513430149,17.8500574317732,18.43533092678208,-0.5852734950088774
Qwen2.5-32B-Instruct,gender self-identification,3.3427313107977668,0.40579326464141635,0.0015699428212423488,0.022605404997527802,0.06944988693695348,20.023611461133605,21.403299994487785,-1.3796885333541802
Qwen2.5-32B-Instruct,globalism,2.7321095732624774,0.42801394546095195,0.012348334916658474,0.05429799756109978,0.2274178693747093,78.36731747028641,58.725114479784466,19.642202990501943
Qwen2.5-32B-Instruct,gun control,3.7904161017147624,0.05550530867639318,0.007072161396711116,0.0038308836948904726,1.8460913877766036,29.705464650152024,23.0179632098044,6.687501440347624
Qwen2.5-32B-Instruct,gun ownership as right,5.440166721756576,-0.12127771581859625,3.383286505408693e-05,0.0068920170740819344,0.004908993214964389,22.826796677959486,25.12855513374792,-2.301758455788434
Qwen2.5-32B-Instruct,healthcare as a right,3.835501404394686,0.30699595087610504,0.0008671999181532957,0.024090492009261635,0.03599760095476253,34.29971944713115,36.139941625574195,-1.8402221784430424
Qwen2.5-32B-Instruct,internet access as a right,7.626449992253934,0.22600743139513035,0.000433580966597723,0.017352797883484226,0.024986228129262652,54.01876774363843,56.16225018128162,-2.1434824376431934
Qwen2.5-32B-Instruct,legal sex work,7.515038221836212,0.17498036090878014,0.0007014445162034696,0.001090312858728173,0.6433424228543814,18.67396396374865,20.43046337744815,-1.7564994136994976
Qwen2.5-32B-Instruct,liberal,3.4223366380801816,0.2459019516620134,0.005204588515485294,0.03586902742044693,0.14509979471923035,61.9963347288944,55.50111369148361,6.495221037410786
Qwen2.5-32B-Instruct,mandatory military service,4.40703883140376,-0.08408950277933752,0.0022504110595003503,0.008304807538765625,0.2709769069296021,31.961175424570506,31.77496731730709,0.18620810726341475
Qwen2.5-32B-Instruct,mandatory voting,4.69973657911844,0.09413558613741624,0.0022258759937077758,0.0014410589935419098,1.5446112918922923,22.538375897788807,21.232656659804892,1.305719237983915
Qwen2.5-32B-Instruct,marijuana legalization,4.493564215932996,0.48533349935703446,0.000977485382195699,0.018294040269162596,0.05343190283905739,42.49003286288928,43.979466415578855,-1.489433552689576
Qwen2.5-32B-Instruct,mask mandates,3.926831187535964,0.15830425745961257,0.029431515758198218,0.0234972502698093,1.252551486673895,37.67832736887974,23.374759232844077,14.303568136035665
Qwen2.5-32B-Instruct,meat consumption moral,4.805202207719275,0.10191268738909018,0.0018712124624221625,0.0014177589503601568,1.3198382291621675,16.65529199300805,16.357163721813464,0.2981282711945852
Qwen2.5-32B-Instruct,minimum wage increase,4.711177119439792,0.11704938516926307,0.0022677258774269874,0.002120199083390919,1.0695815761792158,23.74022157536659,22.8265696394622,0.9136519359043902
Qwen2.5-32B-Instruct,money as speech (Citizens United),2.6613118692331033,-0.5592433507652523,0.0035527184361675945,0.03328558753091191,0.10673443672485064,32.65629054103033,30.414693448619566,2.241597092410764
Qwen2.5-32B-Instruct,morning person,4.991332946598802,-0.008888385002826352,0.0021002751444614727,0.0015481361162750836,1.3566475986070732,32.8946860920967,32.91296458111741,-0.018278489020708832
Qwen2.5-32B-Instruct,multiculturalism,4.203008597853168,0.4932899575324096,0.0020197523225136435,0.025246745783730627,0.08000050144344549,70.13854393864925,70.24334507724625,-0.10480113859699713
