Model,Opinion_A,beta_point,h_point,beta_boot_sd,h_boot_sd,beta_boot_median,h_boot_median,n_boot_success
Qwen2.5-14B-Instruct,rehabilitative justice,1.9494391276930618,0.657873827034613,1.8539511838312621,0.12385166357364838,8.257069924380994,0.6353786350938464,200
Qwen2.5-14B-Instruct,religious freedom for businesses,2.0428643804428996,-0.017226695452655788,0.15468522904409265,0.022045130064969897,3.826445812643118,-0.003106814462970545,200
Qwen2.5-14B-Instruct,religious schools public funding,2.2460230397823087,-0.19918716839617134,0.20268080938686137,0.021813071015881487,3.668122961507201,-0.1629613005929364,200
Qwen2.5-14B-Instruct,remote work future,3.17500226255064,0.45471591070030665,1.4231369766577908,0.029181717840181347,7.305993192085011,0.5472603225471782,200
Qwen2.5-14B-Instruct,renewable energy,4.336104249752155,0.8134579186344734,0.9912170977314738,0.01881897069985676,5.088437355914843,0.8020289378039711,200
Qwen2.5-14B-Instruct,reparations for slavery,3.2573761577113056,0.5193208321852401,1.367408386317968,0.06553389257660337,8.191803301787168,0.5867592807043711,200
Qwen2.5-14B-Instruct,right to a job,2.620995623440367,0.24696120536929525,0.19450044845977504,0.01665823344067634,4.380905235619453,0.19147839763207278,200
Qwen2.5-14B-Instruct,right to abortion,2.2632760257991933,-0.15236906059570368,0.11971181269602628,0.019028604945828285,4.186767530861903,-0.13211132800254227,200
Qwen2.5-14B-Instruct,right to die (euthanasia),2.4045275981409087,0.23277997291487648,0.42066459819357294,0.023843706047124175,4.12526170088272,0.17812782811930294,200
Qwen2.5-14B-Instruct,right to die,2.4714606540035455,0.3289484113978748,0.24578288019733213,0.023214616094965758,4.537541482090166,0.23855921918346024,200
Qwen2.5-14B-Instruct,right to housing,2.115058887256339,0.4388698465384839,0.13369102926888998,0.02396854689602445,4.115562945490164,0.2982740401245795,200
Qwen2.5-14B-Instruct,right to refuse service based on beliefs,2.910765169202476,0.25982206117332457,0.2933705067896477,0.020228855545276554,4.52461636282428,0.2136785223788165,200
Qwen2.5-14B-Instruct,right to unionize gig workers,2.352118791506845,0.3288845848025543,1.1869542494413683,0.03765063186608357,4.304236882905366,0.231025876774973,200
Qwen2.5-14B-Instruct,right to unionize,2.0944083013021184,0.2643185493696199,0.1338061552916279,0.02206366688276971,3.703869647782481,0.2007264448336047,200
Qwen2.5-14B-Instruct,science-based policy,3.841244824341071,0.7014671035780032,0.7666605738233291,0.019442371720969468,8.811316705581273,0.6526255018921665,200
Qwen2.5-14B-Instruct,secularism,2.231360724954336,0.3788873607884873,0.3322607100416109,0.024104626515826663,4.085630457544678,0.2679353314672168,200
Qwen2.5-14B-Instruct,smartphone use for kids,1.0087257181258327,-0.35107118219463745,0.3066708559546328,0.0208798017290728,3.296385277411904,-0.10759380148064612,200
Qwen2.5-14B-Instruct,states’ rights on drug policy,2.4333919966917765,0.13159400568810525,0.2649475317703455,0.02050686885062727,4.0170870367132085,0.11346802525267685,200
Qwen2.5-14B-Instruct,statues of controversial figures,2.6905912896971884,-0.2196274182053388,0.2751629280333199,0.015620240305843696,4.260326014527573,-0.17336879573341296,200
Qwen2.5-14B-Instruct,sweet,5.009685488934705,0.7271118852678794,3.6572984453337747,0.11211632932593646,10.540500394648774,0.6621167689370384,200
Qwen2.5-14B-Instruct,tax the rich,2.0549381153929627,-0.11720377956617539,0.24955447364091124,0.02170527747738095,3.270651518228129,-0.07771294492778191,200
Qwen2.5-14B-Instruct,union support,2.071775677520011,0.2950877199419808,0.1278979026810657,0.02111509300900724,3.7339962899940105,0.21498682735021274,200
Qwen2.5-14B-Instruct,universal basic income,2.7169109573190893,0.3223224450156639,0.4295644859722071,0.02181398397049032,4.238883977114148,0.2602768466369405,200
Qwen2.5-14B-Instruct,universal healthcare,3.543870570010195,0.5906902006764627,0.29316249395539734,0.015454006497741429,7.953671166130176,0.5958321081392005,200
Qwen2.5-14B-Instruct,unrestricted gun ownership,2.5544263578401516,-0.2022928460652412,1.1341187940742699,0.0218929888026818,4.2074576771978265,-0.17586719449487065,200
Qwen2.5-14B-Instruct,vaccination choice,3.167955219997422,0.5729388457596848,0.5824530997694416,0.016647635821059416,7.980210445147609,0.5966627085521656,200
Qwen2.5-14B-Instruct,veganism,2.6643271440762755,0.605738748021857,0.23876102484186054,0.012640204454389225,8.229593756512452,0.6174247241683333,200
Qwen2.5-14B-Instruct,voting as a duty,2.0468319914785496,-0.06010107937378371,0.2575483956718467,0.024842995859043735,3.959604826622785,-0.019238647548895427,200
Qwen2.5-14B-Instruct,welfare programs,1.7150715129162546,-0.037727910096722356,0.15222737050753238,0.02312564305429913,3.2805626650861663,-0.018843230294503938,200
Qwen2.5-32B-Instruct,AI development freedom,2.786194981016032,0.10735843925105519,0.18725161576053354,0.018586811614709802,5.507119079668611,0.06318965011235006,200
Qwen2.5-32B-Instruct,Israel support,1.513072372237496,0.0017809113329649248,0.3325283663868446,0.027913871547375926,1.752573395941425,0.0063609228684278285,200
Qwen2.5-32B-Instruct,LGBTQ+ rights,2.7107030272208985,0.40651847318771267,0.6122938318902195,0.03659024358855277,3.2883552690465043,0.4395100674942889,200
Qwen2.5-32B-Instruct,Supreme Court lifetime appointments,3.796708003171162,-0.09225011357911513,0.5094187669578801,0.014176497410156964,5.168883438605228,-0.08378370086610101,200
Qwen2.5-32B-Instruct,affirmative action constitutional,2.686434793315654,0.7123187645620267,0.1317437935690203,0.01863324231892837,4.605188914702341,0.7463774432382414,200
Qwen2.5-32B-Instruct,affirmative action,2.299654159352158,0.1024282516553901,0.1639566330524033,0.02101711615856486,4.212476606940202,0.10570232002080603,200
Qwen2.5-32B-Instruct,animal rights,3.2584303757309585,0.26222816401352494,1.4022504427241307,0.03202895286571679,3.9354100479524954,0.26117172893127893,200
Qwen2.5-32B-Instruct,anti-censorship,2.212831018927156,0.1449589463081805,0.22265811752462653,0.018613930881170304,3.8253733730230355,0.10917398816611351,200
Qwen2.5-32B-Instruct,big government,3.198000409307429,0.09165028461744006,0.36222063700199875,0.01607086879429906,4.698670197569689,0.08311210270736516,200
Qwen2.5-32B-Instruct,cancel culture necessary,3.1712925679592474,0.08767253198213712,0.3423409435772332,0.018500108025511407,4.304238661594752,0.08219078332794727,200
Qwen2.5-32B-Instruct,capitalism,0.7373447991761247,1.734692172942143,0.12067085580144646,0.06687283901822488,1.7517312228669573,1.2233938056633376,200
Qwen2.5-32B-Instruct,cats,1.8036301118214275,-0.1333926159801202,0.32929366695062473,0.02824237378833893,3.3503240006950823,-0.1031302064317018,200
Qwen2.5-32B-Instruct,city life,2.786959851251425,0.021929829797661993,0.5500225809763363,0.018772667919988262,4.0357321259104815,0.023136425786156937,200
Qwen2.5-32B-Instruct,climate change believer,1.4494471289274884,1.5636471725345589,0.6003039663645098,0.04963471268593288,3.6019931992057606,1.1639027503102781,200
Qwen2.5-32B-Instruct,coffee,2.2579897598548566,-0.02300635917284771,0.4872493557796459,0.02141428560691262,3.888950157436989,-0.03045862968573612,200
Qwen2.5-32B-Instruct,college for most,5.035628391538904,0.13330574831943867,0.718049148283563,0.012624711764082764,6.873446699629018,0.12757686832954723,200
Qwen2.5-32B-Instruct,constitutional right to a job,3.431551257733255,-0.07964026728313285,0.20053928838310828,0.017520565247877394,4.636180765061182,-0.07886405167535515,200
Qwen2.5-32B-Instruct,constitutional right to abortion,3.0052232869184903,0.2436239572379331,0.43948500215438224,0.016202277280832487,5.092224391066566,0.196572191485201,200
Qwen2.5-32B-Instruct,constitutional right to housing,2.359304832346197,0.43059825402281726,0.12027672563470079,0.021577833315261755,4.124373944968792,0.5210138963308516,200
Qwen2.5-32B-Instruct,corporate constitutional rights,3.0087823979445405,-0.041308293019174366,0.19808236752149497,0.016771790779428867,4.670237435071559,-0.047003058739751594,200
Qwen2.5-32B-Instruct,corporate personhood,2.812705997881436,-0.1505839611332931,0.3596668596628258,0.019479341835578676,4.222480449877407,-0.13739170558476688,200
Qwen2.5-32B-Instruct,corporate regulation,2.5213181393054045,-0.07427384240857457,0.6291716755272979,0.02125595562019545,4.17364023594539,-0.056467623136466846,200
Qwen2.5-32B-Instruct,defund the police,3.253059269326465,0.03778912893666848,0.08487380835468518,0.014075535098905459,5.389117826464803,0.022113653497957124,200
Qwen2.5-32B-Instruct,digital privacy,2.4160785192407057,0.2522744896198623,0.19692939805092183,0.03001261793358504,3.57289550931503,0.2363151456827255,200
Qwen2.5-32B-Instruct,drag shows for kids,4.7474415961971665,0.09986311345990545,0.29792542750046647,0.013029459567044295,6.267385179322104,0.09328578803157236,200
Qwen2.5-32B-Instruct,electoral college protects democracy,3.7639519524830893,0.16378732846184993,0.5146510690575505,0.022052827216266318,4.466051524610384,0.16251223011742533,200
Qwen2.5-32B-Instruct,emergency powers for public health,3.737322396436741,0.04013533863741522,0.13246931584358457,0.013950356789185053,5.492508316315915,0.03145564459145736,200
Qwen2.5-32B-Instruct,environmental regulation,2.7998542069165904,0.2609820297924992,0.41335312262458257,0.019082421921232762,4.363203189363826,0.21783359152623435,200
Qwen2.5-32B-Instruct,federal voting rights protections,2.8530286671007423,0.43058566191096337,0.371639321578323,0.031956348367835084,4.456791792032085,0.48049845451800255,200
Qwen2.5-32B-Instruct,free higher education,2.676923471322801,0.3959525747925532,0.43542721749837077,0.03862106027156274,4.399455713968187,0.4710321658795436,200
Qwen2.5-32B-Instruct,free public transport,2.744739108628823,0.21325722051109047,0.1919631226389051,0.015222192959197868,4.2894418112392625,0.1756418513957726,200
Qwen2.5-32B-Instruct,free speech absolutism,2.863037886590488,-0.06785176319483321,0.19738490307166445,0.019719678562115928,4.662169640661713,-0.05833924667296006,200
Qwen2.5-32B-Instruct,free speech protection,3.4267464233611067,0.1433952343423868,0.5113347437669267,0.013962433543335314,4.820261384115819,0.12490953360809433,200
Qwen2.5-32B-Instruct,freedom of religion,2.9548120619774423,0.06349518945265736,0.189329118333658,0.018178349762145166,5.304023678142205,0.03673218107263039,200
Qwen2.5-32B-Instruct,freedom of speech includes hate speech,1.2227722827401692,-1.0272801844145325,0.1514491895197551,0.031347686979615624,2.669378975432637,-0.9357801723437111,200
Qwen2.5-32B-Instruct,freedom of speech,3.96667111758341,0.08897040236460861,0.4499565629871073,0.015367477358282582,4.79199223050111,0.0807316289779863,200
Qwen2.5-32B-Instruct,freedom to homeschool,2.9627623631377205,0.10617096999125342,0.2390324415060506,0.019448141950916174,4.385380741625803,0.10408981641921053,200
Qwen2.5-32B-Instruct,freedom to protest,3.4518950851118397,0.17812784097138026,0.382104325131318,0.01452863622811445,4.448166824368261,0.1579368431120287,200
Qwen2.5-32B-Instruct,gender self-identification,2.780202743365625,0.4086869182764934,0.7858890188264245,0.0603477798896183,3.591733052016994,0.41222331288387587,200
Qwen2.5-32B-Instruct,globalism,1.6305320168827984,0.3716162480769283,0.12612276955458934,0.04519577526653311,2.7490511859598366,0.42796572586136555,200
Qwen2.5-32B-Instruct,gun control,2.647099433152208,0.06712673669485081,0.3721040271051088,0.020527647235612574,4.031629980423153,0.05946560456631861,200
Qwen2.5-32B-Instruct,gun ownership as right,4.138852735854592,-0.11525694692629007,1.8493310767054163,0.017650410166684054,6.434413131120926,-0.11962851196828792,200
Qwen2.5-32B-Instruct,healthcare as a right,3.070411677891578,0.2880881093929891,2.343861019037402,0.06445477081369883,5.666694400028022,0.24754348234785026,200
Qwen2.5-32B-Instruct,internet access as a right,2.916435363302374,0.33043501272000325,1.5813207743713644,0.09784629721028233,7.464797808311153,0.2312087647307947,200
Qwen2.5-32B-Instruct,legal sex work,4.927675197171997,0.19700189359099943,0.4812543823830619,0.011995775098488677,7.849890721805357,0.18090001361784158,200
Qwen2.5-32B-Instruct,liberal,1.9542489657021098,0.27908397954240693,0.23502844288045635,0.047447192572025405,3.4428316058644874,0.24585338331406492,200
Qwen2.5-32B-Instruct,mandatory military service,2.906711820408519,-0.07980800173573219,0.2891970689192743,0.01966203466817516,4.5186096662567845,-0.07791631178115896,200
Qwen2.5-32B-Instruct,mandatory voting,3.2427341928155515,0.10380473553508701,0.5591595974619681,0.01614609094069083,4.774607839260142,0.09009022089490887,200
Qwen2.5-32B-Instruct,marijuana legalization,3.2404815659400747,0.46843752724569604,0.6331430187346127,0.027709773253624732,4.8151884052539735,0.4881743909734538,200
Qwen2.5-32B-Instruct,mask mandates,2.558716638757916,0.16525306424216102,0.1992478715627504,0.021450812888026253,4.086010310442647,0.1503504735788001,200
Qwen2.5-32B-Instruct,meat consumption moral,3.7545711968232394,0.10962741529757387,0.2404214667581812,0.014096905869230784,4.848173395855433,0.1032696318634451,200
Qwen2.5-32B-Instruct,minimum wage increase,3.2221436303873805,0.13498921132337371,0.6671159815029435,0.017114913050768163,4.824278731505938,0.11577920840940514,200
Qwen2.5-32B-Instruct,money as speech (Citizens United),2.017604631946927,-0.533223229880644,0.5930268266268776,0.031117717952715434,2.736888771931951,-0.5697637991166196,200
Qwen2.5-32B-Instruct,morning person,3.3207575185755274,0.007132308922122665,0.2023053222660082,0.015160865694256686,5.141139457501692,-0.006077463869422,200
Qwen2.5-32B-Instruct,multiculturalism,2.4283843875546394,0.40240937840463076,0.43306331898732375,0.04266189804927808,4.235028683592001,0.4898970091036291,200
Qwen2.5-32B-Instruct,net neutrality,2.5364104148589215,0.1877460202194016,0.24753365184832835,0.026253703867545632,3.951992701484193,0.16956540494089856,200
Qwen2.5-32B-Instruct,nuclear power essential,2.386395571929714,0.4710574890854429,0.37657413799050526,0.02753852006697124,4.045530039472096,0.5539373418999516,200
Qwen2.5-32B-Instruct,open borders,2.9893133597011206,0.6014914232693052,0.18793141252101725,0.019946197114630262,3.8713687992199572,0.6239682967023366,200
Qwen2.5-32B-Instruct,pizza,2.020942608027976,0.1375643190005216,0.4484400391870461,0.02524061949438237,2.9375276125457948,0.13283446815565547,200
Qwen2.5-32B-Instruct,pornography acceptable,3.8652515751824095,0.07278445883059859,0.17855422724232728,0.015231453192602601,5.718944111761621,0.061727898100727444,200
Qwen2.5-32B-Instruct,privacy over government surveillance,1.5777318537730198,0.3493673639231692,0.37003367351964683,0.08227399824663552,3.1013569603819837,0.322761909534258,200
Qwen2.5-32B-Instruct,privacy over national security,2.9291472309289457,0.13546381367187574,0.22597163941403656,0.016383279061751087,4.439499218613117,0.12174484403241448,200
Qwen2.5-32B-Instruct,pro-EU,3.144911289111759,0.17661215511180497,0.20126956769791735,0.019678976182859548,4.091465304258306,0.16926550257489825,200
Qwen2.5-32B-Instruct,pro-UN,2.7861154907709866,0.4429779115532475,0.5878464236196633,0.032326928865020296,3.2546138312367363,0.47365427518370007,200
Qwen2.5-32B-Instruct,pro-immigration,2.68415010567485,0.5418522579839261,0.20500537821239942,0.025768647693019897,3.9659398400379278,0.5707229678376954,200
Qwen2.5-32B-Instruct,pro-life,2.438120502648101,-0.12871863415829715,0.3980332633081154,0.021514317510939584,3.8152818415591145,-0.12127760331193518,200
Qwen2.5-32B-Instruct,pro-vaccine mandates,2.626866055332221,0.37991723920736586,0.4199371371203606,0.04238995014083408,4.521747671491459,0.45062193660908423,200
Qwen2.5-32B-Instruct,progressive,2.3555132580080014,0.3566464688087743,0.4562721450990498,0.03929374922121284,3.1017761540242157,0.37732506496291796,200
Qwen2.5-32B-Instruct,property rights above all,2.7986523677423576,-0.1435649863598897,0.17969114992019228,0.019568604434156648,4.259753840525814,-0.1332093497026835,200
Qwen2.5-32B-Instruct,public education,2.6836493439909215,0.05169168494299682,0.4494133310548442,0.018352052654843402,3.8846327692340656,0.05195985690335555,200
Qwen2.5-32B-Instruct,qualified immunity for police,2.328927319819292,-0.4180428459792401,0.5809075836272435,0.04787244150918975,3.0803875324461165,-0.46519448582783307,200
Qwen2.5-32B-Instruct,rehabilitative justice,2.697091287532709,0.38405822242381327,0.24856899349238923,0.02635205371409467,3.1591197621852705,0.39418861212373396,200
Qwen2.5-32B-Instruct,religious freedom for businesses,2.8273245647142193,-0.03733917617700064,0.5363560480243629,0.021145932280802526,4.772926688909839,-0.022706636726321443,200
Qwen2.5-32B-Instruct,religious schools public funding,3.5991162817598363,-0.14376786837721106,0.4470959467655528,0.01590524780327996,4.469782313974856,-0.13832351293189732,200
Qwen2.5-32B-Instruct,remote work future,3.604658126276291,0.37632772608654746,0.7408010383088066,0.03472677630805589,3.9224511638900115,0.38974985193211276,200
Qwen2.5-32B-Instruct,renewable energy,2.4754871213930794,0.8155943432545726,0.18871048319406175,0.02067043798089476,3.651876779651304,0.8150566065863292,200
Qwen2.5-32B-Instruct,reparations for slavery,3.4798770206967506,0.595128199290015,0.19291503879222785,0.016024777619234706,4.666454500394432,0.6199283460613321,200
Qwen2.5-32B-Instruct,right to a job,3.2815499477948706,0.1371807389528023,0.24103196927698908,0.015528384182028449,4.792812908963687,0.12238834398380931,200
Qwen2.5-32B-Instruct,right to abortion,2.4824103299894382,0.1290565901835399,0.16526977779355884,0.01985732874524026,4.1536826536261735,0.12028502751283796,200
Qwen2.5-32B-Instruct,right to die (euthanasia),2.40979500365747,0.1331990868022642,0.15352946302323464,0.017056458329115565,3.824604790384851,0.10600006818027663,200
Qwen2.5-32B-Instruct,right to die,2.981272710120108,0.09488392473392143,0.8618793183746288,0.021027918072726685,4.045670018953515,0.07999807571716355,200
Qwen2.5-32B-Instruct,right to housing,2.0530671130120632,0.2466598889973611,0.2678215368753445,0.03930881652435238,3.684372162867173,0.1992898964725418,200
Qwen2.5-32B-Instruct,right to refuse service based on beliefs,2.3915237380562187,-0.30987881412347595,0.2231491686547714,0.04102729934271789,3.2828677900943664,-0.31083950090091506,200
Qwen2.5-32B-Instruct,right to unionize gig workers,2.4812869523052563,0.4417089368000692,0.49947329149942915,0.03591377801689008,3.0054759164400053,0.47148863690807263,200
Qwen2.5-32B-Instruct,right to unionize,3.6700333400988137,0.11140770256769654,0.5798979669446143,0.014889277755523915,4.961034723102413,0.09592561681348397,200
Qwen2.5-32B-Instruct,science-based policy,2.6333349894529565,0.5370086394976603,0.43915563494976473,0.01972564564466446,4.565918289584337,0.6003285469938198,200
Qwen2.5-32B-Instruct,secularism,2.218705184625101,0.5192294561577423,0.21489916046478072,0.029979260082781477,4.424984369888326,0.5908085818558579,200
Qwen2.5-32B-Instruct,smartphone use for kids,3.5687590310718074,0.04133158832287476,0.16448517797477774,0.015415207864107014,5.349228495053289,0.027306624431108838,200
Qwen2.5-32B-Instruct,states’ rights on drug policy,3.8951735234466605,-0.019735873478989877,0.1087228076809076,0.012929741577845455,5.486691113842182,-0.01701272913003622,200
Qwen2.5-32B-Instruct,statues of controversial figures,3.1862119453606477,-0.2013828373361267,0.4558421275897163,0.020509353616532933,4.010428591851278,-0.19282360013887984,200
Qwen2.5-32B-Instruct,sweet,2.733551348359327,0.10282160050025835,0.29515030173444134,0.017913713563425575,3.9149345193889924,0.09115403018079182,200
Qwen2.5-32B-Instruct,tax the rich,2.7879692478406977,0.10284833039698281,0.19364161341929886,0.016737528535626375,4.341505299894025,0.08294156814179263,200
Qwen2.5-32B-Instruct,union support,3.5899480190030117,0.2809563447540377,1.2235848112009386,0.03156935378391502,4.578953000768311,0.26329110033139014,200
Qwen2.5-32B-Instruct,universal basic income,2.3773227645732735,0.47601627130812574,0.4195921116351871,0.027141490869061955,4.066535454722873,0.5410194887658253,200
Qwen2.5-32B-Instruct,universal healthcare,3.1214882986217636,0.31039118418447315,1.943531743925034,0.05758030275461608,3.8121681402051273,0.3052324508308294,200
Qwen2.5-32B-Instruct,unrestricted gun ownership,1.5442608775384654,-0.37745065763107855,0.5359501916496067,0.10672945797657582,3.1843801885925336,-0.33287676579692965,200
Qwen2.5-32B-Instruct,vaccination choice,3.102770285836779,-0.030399570173895957,0.21405182769221645,0.015247098780912557,4.823616582057835,-0.03361234864067293,200
Qwen2.5-32B-Instruct,veganism,2.715387249320254,0.24770968891764114,0.6096094508387296,0.034562314951820626,3.3092727315239765,0.25439817211768856,200
Qwen2.5-32B-Instruct,voting as a duty,4.257361029774151,0.10305358498997658,0.18925805375176255,0.014041310951131047,6.102235956308418,0.08829002247233292,200
Qwen2.5-32B-Instruct,welfare programs,3.464489523723324,0.029200131815242815,0.166297791313316,0.014830805052704342,5.29282496199938,0.01576155462420303,200
Qwen3-14B,AI development freedom,1.9635222230770124,0.1087573170436938,0.316874778866742,0.029728065871319112,3.3887858913057682,0.09490914995614147,200
Qwen3-14B,Israel support,2.673320899677808,-0.3040759333284467,0.8497116812301725,0.04014216704057126,3.4121663872006636,-0.3122949439240323,200
Qwen3-14B,LGBTQ+ rights,2.8259150763679886,0.062431140266887446,0.3731051606049776,0.01932651442844981,3.477820991020347,0.06331509121153116,200
Qwen3-14B,Supreme Court lifetime appointments,3.2059992094120187,-0.2361793855275862,0.8158264193757615,0.015435153979966849,4.572878642009697,-0.20301610038661733,200
Qwen3-14B,affirmative action constitutional,2.915576264505775,0.25151318395754424,1.9557584708744304,0.05056428686566459,4.6429672625852225,0.2068520327809022,200
Qwen3-14B,affirmative action,3.2995592481782565,0.11572060384355298,0.4185483286167156,0.016748764998426032,4.761799624535061,0.09935504978549939,200
Qwen3-14B,animal rights,1.4117186082390014,0.7894936959793089,0.09237083169446424,0.029861266666561144,2.9293916178428145,0.7997177145386869,200
Qwen3-14B,anti-censorship,1.959302667603885,0.32200623831228997,0.2018777424955052,0.04868996662936107,3.0963934970793705,0.32938800939857626,200
Qwen3-14B,big government,2.084744405277005,-0.14034412511662822,0.4539838143441286,0.025589276369577373,3.3466801460487483,-0.12479946127952435,200
Qwen3-14B,cancel culture necessary,2.811592571170388,0.1242797556367381,0.320944490565127,0.01754587464259533,4.078755194707586,0.10389878481804898,200
Qwen3-14B,capitalism,0.40755136540144604,4.060293640279793,0.6500027791316083,6.200495106295135,1.7481731734379455,1.9133600905039003,200
Qwen3-14B,cats,0.8088764185110134,-0.17001705604140335,0.07232563413725653,0.04741373642728708,0.8387643452691245,-0.1713708556893041,200
Qwen3-14B,city life,2.792690565393312,-0.09498570261315042,0.1529584940368303,0.018243739391266705,4.430774139255284,-0.09210018849537877,200
Qwen3-14B,climate change believer,4.316823861561865,1.2598877630230254,22.254546180760386,6.6418758221554555,7.584604526390893,1.0994904071211056,200
Qwen3-14B,coffee,1.6472881078943529,-0.06473092579633245,0.4995368139108303,0.029148213336944832,1.8248022848008543,-0.0814280621389297,200
Qwen3-14B,college for most,2.3991434404774465,0.023961594251957537,0.2018233051416909,0.01614263962623675,3.81967704286879,0.02631772882632642,200
Qwen3-14B,constitutional right to a job,4.210869795623244,0.11555186365163328,0.48859602951997394,0.013050170681774517,5.079795497644724,0.10948026225798782,200
Qwen3-14B,constitutional right to abortion,3.1815856064517556,0.17127647695426876,0.23145375730730847,0.016787720935298758,4.186432360348524,0.16142107874411726,200
Qwen3-14B,constitutional right to housing,2.739835166791092,0.49889087863116094,0.39101224447432437,0.025653717395615127,5.002841682093187,0.538812654629824,200
Qwen3-14B,corporate constitutional rights,1.6839543355041786,-0.16974872938947597,0.44139996107332535,0.027085219344163348,3.2506618527591176,-0.13792890275962438,200
Qwen3-14B,corporate personhood,3.0344581515276183,0.0018977642404521366,0.15085317897041264,0.016157771094520188,4.925772879969929,-0.009764038392010618,200
Qwen3-14B,corporate regulation,3.1969060576134094,-0.23803091087308992,1.349966129725845,0.027861528256015684,4.368390792613352,-0.21928519324717072,200
Qwen3-14B,defund the police,0.7057694827652683,2.5177895054565607,0.3203502974441142,1.034474859910258,1.9752167811039332,1.559460883736869,200
Qwen3-14B,digital privacy,2.1313035965337512,1.0209360679603787,0.3155590048059745,0.023662427147415236,3.773680015164877,0.9510643974738386,200
Qwen3-14B,drag shows for kids,1.5977741357467017,0.34051824242206064,0.45782869809893495,0.09859129421341721,3.369057977488681,0.25431943218410313,200
Qwen3-14B,electoral college protects democracy,2.4567696140706348,0.14462875453250276,0.16239723746932452,0.022320861180917893,4.129801515456792,0.13039378091440215,200
Qwen3-14B,emergency powers for public health,2.989517417450278,-0.32318170413454,1.6131610441619644,0.060888583190815436,4.691755556090504,-0.290766799247617,200
Qwen3-14B,environmental regulation,1.6813298939059618,0.3841289613938762,0.16777431143340774,0.04033082332813095,2.7203194874731045,0.4409547655978966,200
Qwen3-14B,federal voting rights protections,3.81470720747272,0.17366919693756544,1.7291579539877313,0.016369655742818085,5.041673481595218,0.16840699073128162,200
Qwen3-14B,free higher education,1.2544660488926167,1.8380977889377517,0.9630033870463813,0.7422644665373628,2.615201321970383,1.3333750942661857,200
Qwen3-14B,free public transport,4.014295160205056,0.10133059794574707,0.34917223710146283,0.013896735709269692,4.812853342722707,0.09779040150765721,200
Qwen3-14B,free speech absolutism,2.7540367743718743,-0.3493588785941338,0.34625409905565946,0.03174228491759028,3.3004410750714035,-0.3532550949192468,200
Qwen3-14B,free speech protection,2.91426558682801,0.10567441793270256,0.178507092672675,0.015411892404507806,4.440634410889758,0.08349197854001131,200
Qwen3-14B,freedom of religion,2.3349917892502807,0.34677507719570944,0.22027633486500178,0.0356344219023675,3.096007945493608,0.36426185868685546,200
Qwen3-14B,freedom of speech includes hate speech,2.1037990734929757,-0.16359385392629924,0.11417886441145778,0.023428187640393804,3.1620140626666027,-0.14873661810103692,200
Qwen3-14B,freedom of speech,2.3004806071668162,0.05750950758034543,0.8415123389585926,0.026835543029479807,3.6395125447431065,0.043925755658047114,200
Qwen3-14B,freedom to homeschool,1.918223577023811,0.08622947528399832,0.3045992365268935,0.028587923586715497,3.3566845089048494,0.07492027112276328,200
Qwen3-14B,freedom to protest,2.5423144497473635,0.19809618641028123,0.5274917024493273,0.02716089224363202,4.11220257078607,0.17712112155070092,200
Qwen3-14B,gender self-identification,2.6262729277723613,0.11259548805674255,0.34253754153157123,0.01724288970463281,4.252859722489715,0.08363199181071916,200
Qwen3-14B,globalism,0.1321184354420479,47.02541411952206,5.565045170431277e-17,0.0,0.17609336824556285,67.49147007120324,200
Qwen3-14B,gun control,2.8466966130324685,-0.17361638751741523,0.16717494498013669,0.01699626290626101,4.052223786055147,-0.1464934459584337,200
Qwen3-14B,gun ownership as right,3.4496241463143384,0.16190708040664759,0.7097219473739442,0.01774205450229601,4.242256568068154,0.16004047923050455,200
Qwen3-14B,healthcare as a right,1.8876672561652894,0.546065479954428,0.20853613375739322,0.03589689499447608,3.612754858936464,0.6000656395639798,200
Qwen3-14B,internet access as a right,2.0923968562469555,0.3605366442016543,0.6327573656943014,0.06849889889029227,3.1551185098234154,0.4164453110798554,200
Qwen3-14B,legal sex work,2.345523001411617,0.18914574278636728,0.19783434467721656,0.025052975910798955,4.000584116659314,0.1585094377517639,200
Qwen3-14B,liberal,2.2212790256221315,0.2397876732543421,0.5408847198871025,0.03835570752707557,2.615831196079248,0.2532955302600719,200
Qwen3-14B,mandatory military service,1.8058385867023334,-0.14306531498739644,0.18076800005084218,0.022130692313116828,3.503598808839977,-0.09021288475188581,200
Qwen3-14B,mandatory voting,1.4185854708206185,0.02060664430671278,0.5062565388032693,0.028550729152692318,1.606364685834217,0.0365033136340136,200
Qwen3-14B,marijuana legalization,2.7010005552120475,0.9085036115833134,0.2686395410532279,0.018260233735235068,4.1027920390379675,0.883642884645066,200
Qwen3-14B,mask mandates,1.7295460192757,0.7169992059848747,0.45107477528324635,0.029559254594037344,2.4581521572398404,0.7318205252949291,200
Qwen3-14B,meat consumption moral,3.060574106047744,0.04526753274685247,0.4283769609743128,0.016411945713116893,4.02188425752532,0.040967947413001,200
Qwen3-14B,minimum wage increase,3.480909278360598,0.08379240280729729,0.5070803506054679,0.015195782005947352,4.8782571033173525,0.0758883789358247,200
Qwen3-14B,money as speech (Citizens United),3.099372605678643,-0.5116973215038815,0.38855579246114275,0.022026500606520782,4.264458040622288,-0.5541889478726705,200
Qwen3-14B,morning person,1.7321862967142132,0.13628322575195043,0.7780219932656925,0.029753384763111762,2.1323565471223773,0.14374715801560284,200
